gen,mean_fitness,max_fitness,std_fitness,mean_player_life,mean_enemy_life,mean_time
0,0.12448578852083632,15.494588103849765,4.809628788309611,-9.512985435341067,82.70295317259814,175.63348951600932
1,5.555009851152969,26.022274171191963,6.785492285548571,-9.499067382278003,76.36339443740945,164.9878125454364
2,6.529518006866505,16.963769200236747,5.419198452266073,-9.078898841149975,79.17560013962095,166.01823344320917
3,12.010950067246718,37.82133611889142,10.184032273389409,-8.880053123030443,78.10240297257832,163.4132170327683
4,15.87406291431397,44.90606225124501,11.884553839170552,-8.924481450029292,79.11650160515202,163.09783312000332
5,18.461492859037843,38.8191406627368,11.98578664941428,-9.506299058623648,80.64003312709302,165.99639035349253
6,17.751765260737226,39.782243488781376,9.155651611265148,-9.078898841149975,80.34056196708347,166.31336397017532
7,20.375052740147627,35.49694274274517,8.044827968629766,-8.924481450029292,79.11650160515202,163.09783312000332
8,20.063485411898604,35.52377929072142,8.67446596694384,-9.077440446464843,78.6363660610276,164.39820153675706
9,20.512602791256498,39.84349515549549,8.65988187525796,-8.931806297303368,78.26331988210035,160.42775533924686
10,21.66908790329869,39.84349515549549,9.001043639102406,-9.772049100859387,79.69564449914634,167.82939625125286
11,22.349071694668396,39.84349515549549,7.429348915493944,-9.474635945536964,80.4735399611555,171.4178218568843
12,25.612628304309705,46.13164550454424,8.41942242173062,-9.083796878240376,81.50047609922223,164.97896305203935
13,25.794906217263144,40.75715139710974,7.7923766642498515,-9.491576061202245,79.44695114740546,167.36832251105616
14,22.571894859091966,36.598253109768834,7.399849812016375,-9.50629905862365,80.64003312709302,165.8597125746442
15,23.165408076839505,37.50873620034467,7.805087505599804,-9.290246807291295,81.08003237420455,165.76442755518252
16,19.521531699599507,44.56500772805656,8.836237358708075,-8.892186559802298,79.0723585903944,163.58479702423674
17,27.27874108020517,44.56500772805656,8.628203004687595,-9.134801894969355,78.13703942231851,162.13474342795965
18,27.04486828882039,42.85064489959494,10.44242505154267,-9.50629905862365,80.64003312709302,165.8597125746442
19,29.805751856968605,51.494870215488895,10.549798164107283,-9.078898841149975,80.34056196708347,166.31336397017532
20,31.04812351617647,43.40699376952978,9.108387843311787,-9.077440446464843,77.38896161255425,164.1058569313553
21,29.111237368306618,43.40699376952978,8.489562169210918,-8.931806297303368,78.26331988210035,160.42775533924686
22,30.21820128643477,44.46386828402957,9.069463505539924,-9.506299058623648,80.64003312709302,165.99639035349253
23,23.824531773551602,41.24715223532233,9.58727405078961,-9.083796878240376,81.50047609922223,164.97896305203935
24,26.56563244848033,40.81830653262257,7.712774458152201,-9.506299058623648,80.64003312709302,165.99639035349253
25,29.8886136316803,43.08216657251139,6.695191258089766,-8.885730780699975,79.61867247707582,165.92565766182878
26,33.9586630183614,44.38164120544189,7.178906960123863,-9.264567404169675,77.38896161255424,161.98167712211557
27,34.44599435796216,48.32501314406252,8.553629918914615,-9.086064452613742,77.03932642083733,163.19362377722632
28,35.755913724065174,46.703263742631684,9.416153473806965,-9.351028049505626,80.61158072081614,162.76558430129987
29,38.52654216575032,49.717967598206165,9.183137963017046,-9.105773025800794,81.08003237420455,166.45865708441718
30,38.66472816306478,47.72894669644411,8.44459381322586,-9.078898841149975,79.17560013962095,166.01823344320917
31,35.510026089971376,48.36473664913139,7.759234014914422,-9.077440446464843,77.38896161255425,164.1058569313553
32,41.44474547531244,54.543098328336285,7.9370673815421835,-9.086064452613742,77.03932642083733,163.19362377722632
33,43.1112259229905,55.940959653496876,7.674145964427855,-9.854966715544165,80.19459730522225,167.070152170781
34,41.967458050888816,53.89190191785926,9.15081779786946,-9.647915591215984,79.06538957247322,167.1276058845397
35,37.125528812097166,56.03997895554075,10.477668518584952,-9.280652148731084,79.903685566352,166.41661268688296
36,41.25672851846261,49.660670528450005,7.129806701499942,-9.772049100859387,79.69564449914634,167.82939625125286
37,41.27195377829335,48.36387536974442,7.436296070755122,-9.253560620579291,80.4055198044678,168.00079506733044
38,43.395725674533935,51.46801862712028,5.6752574216329394,-9.077440446464843,77.38896161255425,164.1058569313553
39,40.13926848948986,51.46801862712028,7.72832835780502,-8.926592759098554,78.82282395785475,162.07507096389546
40,38.374490062737415,50.18107204212335,5.6009210815086155,-8.700611389435393,80.04328346713675,165.15211014765262
41,42.46611445114267,60.826307005315535,6.691036047520467,-9.086064452613742,77.03932642083733,163.19362377722632
42,42.72513204005222,53.21605752369523,5.326144460663597,-8.880053123030443,78.10240297257832,163.4132170327683
43,43.86311416161156,51.47428545782917,5.638837648679577,-9.077440446464843,77.38896161255425,164.1058569313553
44,39.889686524192356,51.49036938017097,5.218731979031202,-9.09315271396723,78.13477223093513,163.69347786998986
45,40.98907511275115,51.47045435044852,6.932612461704998,-9.287976996005161,76.88865233880036,164.92414254036726
46,43.66127674678763,55.63325318332526,7.187738919255103,-9.078898841149973,79.17560013962095,166.11071162925506
47,43.938157393163394,74.39849521616,10.579308507274185,-9.579101904371615,80.13869244571409,163.55453696928913
48,41.501704322028225,51.47045435044852,6.604862035521721,-9.253560620579291,80.4055198044678,168.00079506733044
49,42.126066743331386,54.12592593833385,6.753449679991196,-8.880053123030443,78.10240297257832,163.4132170327683
