gen,mean_fitness,max_fitness,std_fitness,mean_player_life,mean_enemy_life,mean_time
0,-5.569437837082408,12.474812516211134,4.053748946956414,-10.022558347117574,91.96703536786843,164.5923304505437
1,-1.3727636297507522,9.512325546933369,6.011272875951696,-9.186539119599766,82.13938551458217,163.0958947935694
2,3.78550215810352,20.06116369069086,8.524951601092026,-9.166035872879897,84.47649886199069,157.8331831146894
3,7.021973878178325,20.06116369069086,7.751520879038257,-9.10683116558306,82.55514911209997,159.71849582731014
4,7.806689468657703,27.11650992505062,7.775445814306882,-8.983224367833083,84.14621160373518,155.16766221111777
5,13.282429631506917,27.11650992505062,6.1371346397726745,-9.196610784601619,83.44159878612342,159.49120771070665
6,11.076301652360655,24.741624083052365,5.1852922943343955,-9.156324124594216,83.44159878612342,164.15636373699303
7,12.757671849833823,20.670167095581665,6.183936243379163,-9.182757864066083,83.06527148580804,166.19548078792403
8,11.584345669346153,21.369988483565038,3.7163666228525494,-9.437462780641798,83.06527148580804,164.4697672584389
9,10.32735199851056,18.812121757321766,4.250926837701831,-9.437462780641798,83.06527148580804,164.4697672584389
10,11.231860308366173,18.812121757321766,5.047531140998924,-9.225264130135097,84.4764988619907,158.28348835234553
11,11.316002542401684,20.38552609358912,5.378152664220952,-9.15372899489753,83.06527148580804,161.16778177043207
12,10.891097379718794,19.41680504592205,3.8187928287971915,-9.227741385516426,83.44159878612342,164.13726349604534
13,15.000596388342661,24.17511389494117,4.517154327462719,-9.156324124594216,83.44159878612342,164.15636373699303
14,13.570524781288603,28.224496952982236,4.828162098440769,-9.156324124594216,83.44159878612342,164.15636373699303
15,13.889683556039026,20.576308484402837,4.991449183947004,-9.166035872879897,84.47649886199069,157.8331831146894
16,16.072648356021094,27.525927050151477,5.734918479011119,-9.13618079459052,83.44159878612342,158.74096553655335
17,16.44476099266443,20.7838150644939,3.6939346085274787,-9.35319832594229,82.2588558422751,168.79805604915583
18,16.732680447378435,23.406459976272693,4.770127642375169,-9.149849408235252,83.80156402990335,163.75346336218195
19,19.021620120940014,32.61632841234966,4.78550598487959,-9.382731780807678,83.80156402990335,160.76600785386586
20,22.596885770798746,27.792701762631673,3.114614680688236,-9.405368931912692,83.44159878612342,162.92925986303771
21,21.174560760436364,27.76395752858553,4.175313176897861,-9.200904389914593,83.80156402990335,162.1872189308276
22,21.058471561767877,27.821527065056312,4.2789530617247875,-9.382731780807678,83.80156402990335,160.76600785386586
23,22.220358764919705,32.14762245271672,3.610216435111258,-9.405368931912692,83.44159878612342,162.92925986303771
24,23.978590741370173,27.79881463588142,2.3043791336848902,-9.182757864066083,83.06527148580804,166.19548078792403
25,23.29280904833818,38.69175471773657,6.373843501563948,-9.581325114379906,81.82614500915984,169.77373114837002
26,25.796410228684714,39.59896694766218,5.089919519443909,-9.219714120006978,83.80156402990335,165.17580678549197
27,20.42394211890415,38.564560033492334,9.379525493636159,-9.382731780807678,83.80156402990335,160.76600785386586
28,24.66400983931883,38.564560033492334,5.8630073962469185,-9.382731780807678,83.80156402990335,160.76600785386586
29,23.306041217410378,40.014936823627565,7.585988587857223,-9.166035872879897,84.4764988619907,156.4794195462201
30,25.60086860256948,43.994802443876694,6.353932844541964,-8.937568168621159,83.80156402990335,156.677351626951
31,23.07676817209142,44.01600675843392,8.087817974815701,-9.166035872879897,84.4764988619907,156.4794195462201
32,24.460252385806307,38.771569058673414,7.876208866034418,-9.172093390567658,82.67144059012917,163.4409937315786
33,25.472309617650822,44.00060256657616,5.878513771199669,-9.353179395084924,83.44159878612342,163.73701650497793
34,25.828124856392748,44.037359560124195,9.581331969811094,-9.166035872879897,84.47649886199069,157.8331831146894
35,27.47540348577847,44.037359560124195,10.324470669487216,-9.15372899489753,83.06527148580804,161.16778177043207
36,26.373677101070186,44.037359560124195,8.652050981857606,-9.243587622668143,84.14621160373518,160.30186752066922
37,33.34936570041507,44.037359560124195,8.672906214601209,-9.1692188138758,82.67144059012917,163.72346457877404
38,35.93684466980727,57.891001222048956,11.418818087302936,-9.527582708127676,82.67144059012917,166.6463875137035
39,37.320345799684354,45.439143864151305,7.312097325767662,-9.433599917068955,81.82614500915984,167.16683162539363
40,37.15019285684042,47.44031306467426,6.34318821344791,-9.219714120006978,83.80156402990335,165.17580678549197
41,37.82257605443109,42.60577801966238,3.9929219801196054,-9.361057912728407,84.14621160373518,158.45100877710038
42,38.80594033051715,48.23432057819208,4.789306772819037,-9.178511854090322,83.80156402990335,157.15359561364542
43,41.07561225000174,48.30029574627337,5.443088226414832,-9.364422400153174,83.06527148580804,164.96002252689348
44,39.23446086458285,51.931105586691146,4.98692143134543,-9.581325114379906,81.82614500915984,169.77373114837002
45,39.71249904603052,51.931105586691146,6.984641805461149,-9.261997145737288,84.14621160373518,163.22686839970245
46,44.90710555510038,56.21600712016123,6.640957081720894,-9.178511854090322,83.80156402990335,157.15359561364542
47,44.45718404305963,56.21600712016123,8.736995476970721,-9.364422400153174,83.06527148580804,164.96002252689348
48,43.987937340718254,56.21600712016123,8.990192748463054,-9.225264130135097,84.4764988619907,158.28348835234553
49,46.08651003848903,56.21600712016123,8.045822318602047,-8.937568168621159,83.80156402990335,156.677351626951
50,40.89209310664125,56.21600712016123,7.896005234041955,-9.361057912728407,84.14621160373518,158.45100877710038
51,40.99315002470402,56.21600712016123,7.393879052898732,-9.148009881541359,82.91858350559788,158.17690110346595
52,39.00538172565651,51.90884948218806,5.757171275117946,-9.10683116558306,82.55514911209997,159.71849582731014
53,39.617892449802504,48.19929850581579,4.870863129070753,-9.197218319257795,82.2588558422751,165.84937531883938
54,39.604673606387905,52.14366075380805,6.472076211130743,-9.104134587766445,83.44159878612342,165.75741360015525
55,39.82642293745738,47.406143239948065,4.392928068518254,-9.182757864066083,83.06527148580804,166.19548078792403
56,39.528551710449825,44.933871120571794,3.651550597217805,-9.20090438991459,83.80156402990335,162.1872189308276
57,42.806700795598935,57.534907840048945,7.014659352670155,-9.382731780807678,83.80156402990335,160.76600785386586
58,44.44499916030271,57.534907840048945,7.751933259600498,-9.405368931912692,83.44159878612342,162.92925986303771
59,47.271136192733856,68.37382328786903,8.286381112328941,-9.200904389914593,83.80156402990335,162.1872189308276
60,44.90763444985655,68.37382328786903,5.815963790137513,-9.396310372532735,82.67144059012917,167.06525064389032
61,40.117693223915914,52.942391966105745,4.6681455836598555,-9.125240688652205,84.14621160373518,161.53421391852692
62,42.270959638172506,56.15720154681539,6.516673309730058,-9.421540717288472,81.82614500915984,166.24796744976894
63,44.64816173465841,52.86361576482106,5.659155326689825,-9.424596656007134,83.44159878612342,165.98426078113906
64,44.611174037192725,51.914784173880236,4.62443112400705,-9.156324124594216,83.44159878612342,164.15636373699303
65,41.81039522464968,54.075285460401446,8.252002640935034,-9.182757864066083,83.06527148580804,166.19548078792403
66,41.643716427223744,65.1096306365723,8.07419568538421,-9.227741385516426,83.44159878612342,164.13726349604534
67,42.29933314332619,53.057684702208604,6.797536933419129,-9.200904389914593,83.80156402990335,162.1872189308276
68,39.4827758514017,49.634851798404696,6.970248098393118,-9.382731780807678,83.80156402990335,160.76600785386586
69,43.14827801001539,53.053418959009505,6.593629458212003,-9.382731780807678,83.80156402990335,160.76600785386586
70,41.610891588504465,53.053418959009505,7.085421982665653,-9.166035872879897,84.4764988619907,156.4794195462201
71,41.9596336004001,53.21202492128362,7.429593280597213,-9.13618079459052,83.44159878612342,158.74096553655335
72,40.055904888894204,51.97394730691237,6.154867904515676,-9.183099189726665,84.14621160373518,160.0857816650894
73,40.84641313417531,50.38513418336439,6.322368023820024,-9.1692188138758,82.67144059012917,163.72346457877404
74,40.56444991506624,48.30100084400527,5.124086477079642,-9.487596193337108,82.2588558422751,168.86235620085395
75,42.54454144614933,51.95159899206378,6.044554825091737,-9.104134587766445,83.44159878612342,165.75741360015525
76,42.14229105169872,48.282568084586686,3.8791472867595873,-9.182757864066083,83.06527148580804,166.19548078792403
77,42.602854391551844,50.33349230085145,5.2152531593318585,-9.437462780641798,83.06527148580804,164.4697672584389
78,41.43026015910356,50.33349230085145,6.38626751617894,-9.20768853525646,84.79330500766436,156.11364269711174
79,40.952125220047094,48.29916986080143,5.587625290281845,-9.148910075455392,81.02944044562831,162.8300916452529
80,39.81072618772318,48.23359675038331,5.595971409302344,-9.148009881541359,82.91858350559788,158.17690110346595
81,43.6891364408746,51.916927894874995,5.680828209622467,-9.15372899489753,83.06527148580804,161.16778177043207
82,38.84615691231,53.14407917549851,7.851240135767889,-9.243587622668143,84.14621160373518,160.30186752066922
83,40.72218374611399,59.64728332317743,6.997432550647877,-9.21553239377252,83.06527148580804,161.67465180774246
84,41.847360008881004,52.00446033400713,6.646620726369308,-9.243587622668143,84.14621160373518,160.30186752066922
85,40.774818480010346,51.9811144636341,6.889435444056598,-9.1692188138758,82.67144059012917,163.72346457877404
86,41.62792355949964,48.25069319210672,6.983669642835969,-9.311046737488411,83.06527148580804,165.78613727433233
87,38.39729920256704,50.382522410566864,8.27558873768417,-9.227741385516426,83.44159878612342,164.13726349604534
88,41.87741528361802,51.938057886496935,7.287587576633156,-9.156324124594216,83.44159878612342,164.15636373699303
89,44.05382903137888,50.38290076375498,6.170086003162893,-9.200904389914593,83.80156402990335,162.1872189308276
90,46.229613555582816,51.94989089802354,5.572539219540726,-9.361057912728407,84.14621160373518,158.45100877710038
91,46.91938934487108,61.76006941791425,5.91064395794902,-9.376903826987396,81.37179863438885,168.56477406967855
92,44.40038832581626,64.70917372516543,7.859193384845103,-9.54452237086117,83.80156402990335,165.85632649466382
93,43.31770388672086,60.885816049846454,5.557610490755786,-9.364422400153174,83.06527148580804,164.96002252689348
94,45.33474200844316,50.381400923230814,3.5590283324449654,-9.437462780641798,83.06527148580804,164.4697672584389
95,43.66743710323949,49.90433812070081,5.487852769980679,-9.437462780641798,83.06527148580804,164.4697672584389
96,47.033246139506325,59.5531167626536,5.411769469031995,-9.620032048069229,82.2588558422751,167.4833018984894
97,45.87869317637133,56.16079097086056,5.871545008708272,-9.20899039523398,82.2588558422751,167.10318258517862
98,46.93437850721311,56.16079097086056,4.560482232381447,-9.149849408235252,83.80156402990335,163.75346336218195
99,46.557313373264215,56.16079097086056,6.681894575704168,-9.382731780807678,83.80156402990335,160.76600785386586
100,46.51374791046787,56.16079097086056,4.51744311603118,-9.405368931912692,83.44159878612342,162.92925986303771
101,43.893667030937,50.37798651025526,7.3819309773684285,-9.166035872879897,84.47649886199069,157.8331831146894
102,48.02193169954141,52.00612593053373,2.248912909786654,-9.13618079459052,83.44159878612342,158.74096553655335
103,47.98771737885466,52.00612593053373,4.591672471559003,-9.156324124594216,83.44159878612342,164.15636373699303
104,46.9091796372134,53.714554107651956,4.67141537935101,-9.183099189726665,84.14621160373518,160.0857816650894
105,47.502247689979846,51.98188070253134,3.9060589407991078,-9.178511854090322,83.80156402990335,157.15359561364542
106,47.882074475400465,51.976109896847035,4.845278812533726,-9.405368931912692,83.44159878612342,162.92925986303771
107,48.90326603077846,53.04006641048315,4.933824929028604,-9.156324124594216,83.44159878612342,164.15636373699303
108,49.00724967555966,52.10106976017072,4.146015054806946,-9.396310372532737,82.67144059012917,166.58358271437044
109,49.44909650108019,51.98536517330869,2.9291210814942645,-9.487596193337108,82.2588558422751,168.86235620085395
110,49.96420741917092,52.00326932553885,2.165579432018416,-9.311046737488411,83.06527148580804,166.59745988694576
111,46.88911780835863,53.046404561766344,5.172715043613895,-9.243587622668143,84.14621160373518,160.30186752066922
112,48.78601037387247,51.9981394699402,3.219199536176415,-9.421540717288472,81.82614500915984,166.24796744976894
113,46.84461465756908,51.97408748857807,5.278543960897897,-9.10892774943638,82.2588558422751,163.3486868777837
114,45.84463906363938,51.91980429651308,5.446772197897687,-9.104134587766445,83.44159878612342,165.75741360015525
115,46.35527935932551,52.00736618197084,4.501474859899064,-9.183099189726665,84.14621160373518,160.0857816650894
116,48.98248816907625,52.00736618197084,2.8860570247311874,-9.21553239377252,83.06527148580804,161.67465180774246
117,47.337226457733,52.008780187576065,4.636805663774599,-9.20090438991459,83.80156402990335,162.1872189308276
118,49.80368634170205,53.07203501030247,2.6239077626270046,-9.382731780807678,83.80156402990335,160.76600785386586
119,46.432128875114074,52.000767858306546,5.550624934475401,-9.166035872879897,84.4764988619907,156.4794195462201
120,47.45905574340968,52.01125053796518,4.287445691411741,-9.13618079459052,83.44159878612342,158.74096553655335
121,47.47516651910441,52.01125053796518,4.741497971752173,-9.35319832594229,82.2588558422751,168.79805604915583
122,46.824960338957965,53.05697765848025,4.946763819313087,-8.935131507638616,84.4764988619907,161.59586721056516
123,47.99826427900056,51.983299410011625,3.5232365599997197,-9.15121365554258,81.82614500915984,167.80370278801138
124,47.76370723720021,51.98613859052456,4.185420968992651,-9.219714120006978,83.80156402990335,165.17580678549197
125,49.367527632973925,52.0245176617419,3.518018349678306,-9.405368931912692,83.44159878612342,162.92925986303771
126,48.891146697448114,52.0245176617419,3.3096472407412616,-9.183099189726665,84.14621160373518,160.0857816650894
127,46.142350695712715,50.431054819408104,4.332030833627438,-9.21553239377252,83.06527148580804,161.67465180774246
128,46.2442840348934,53.037180876793414,5.273169526206842,-9.20090438991459,83.80156402990335,162.1872189308276
129,46.030447060246715,52.01647250573722,5.330972013605819,-9.405368931912692,83.44159878612342,162.92925986303771
130,47.24607813084012,52.01388238979997,4.404556472682191,-9.156324124594216,83.44159878612342,164.15636373699303
131,46.98921520638318,51.98496017711328,4.214065614915865,-9.183099189726665,84.14621160373518,160.0857816650894
132,48.07737613390359,53.010369959339144,4.091210278700044,-9.196610784601619,83.44159878612342,159.49120771070665
133,44.706580602139844,53.010369959339144,4.572302182641001,-9.156324124594216,83.44159878612342,164.15636373699303
134,46.840963021206505,56.41403047482827,3.5587073007931194,-9.540682834006116,81.37179863438885,172.1786818607447
135,46.32135104184389,56.41403047482827,4.779732636600736,-9.24456151199118,82.67144059012917,163.27311935977195
136,45.66792528749098,64.7503866220347,6.309320539656822,-9.433599917068955,81.82614500915984,167.16683162539363
137,46.60176959982236,65.97129356322768,7.877211819964985,-9.384087117977034,83.06527148580804,168.0844552840426
138,48.844779964482406,64.7503866220347,7.876995281099467,-9.227741385516426,83.44159878612342,164.13726349604534
139,46.457618815168374,51.97756975763757,5.10067876274887,-9.581325114379906,81.82614500915984,169.77373114837005
