mean_fitness,std_mean_fitness,max_fitness,std_max_fitness
0.5728242258558467,0.6966766585648071,19.74762005011125,7.129585321192746
3.4664142834639575,1.5055975020651546,20.56630847832343,5.108861101596667
6.187081873426846,3.085350782908252,23.722544203148505,6.393423741862637
7.94357718169847,3.6457840717011227,22.974344740318113,7.356172803867824
10.360256588331692,3.559002373080508,26.037587720721667,6.218313395354899
11.690439840126682,4.1286759870695855,26.070943274846247,5.0853346468957925
14.554064065472417,4.5775654668332315,28.718878089423782,7.893986705073403
15.868205285471927,3.596716574855828,28.326398268880506,7.679817660871901
17.801198751927874,4.432681735536164,30.676693705820593,8.316172699251213
18.51660287875653,4.242555126467045,30.775561456184967,8.01406569640707
19.899385892041956,4.655107877501787,31.134423648578057,8.834148087693018
20.506594777340844,3.6354830480391995,31.64588865305202,7.393011117570567
21.32917399041674,2.8168711836354703,31.257793601549203,6.72975305127151
22.1123489734656,3.8649230188736956,31.599556074550406,8.429029433588326
22.038178184856257,3.4346196522377896,31.02412509416385,8.895948419018875
23.375141800625453,3.4255755087716557,32.17695017863859,8.056459894763025
23.927513081679848,4.415533873198758,34.72315961011908,10.717564877580166
24.003500809387788,3.9875014116182315,32.919178667107545,7.543499408427089
24.462495963924212,3.9154849060998176,33.97169233049933,9.239639739112764
24.436614144078124,4.0176309781721296,33.303801847780036,6.801119126498411
24.658627541645213,4.255659701316985,32.97226519565603,8.493588394806396
26.111556332825405,4.692729033209849,35.138598413118125,11.297303041718001
26.264979452791163,5.260908345514303,34.65090686313513,11.360396076049227
26.657353846317562,5.428044076884251,34.8990580131136,10.537714029286935
26.863508821132694,5.838146505990029,34.5649609040255,10.62052041649162
26.245193222231364,4.848149888034777,34.781223883692924,10.44414721640575
27.427682409711984,5.538340446280457,35.27668796744666,9.929214420870393
27.37244876006333,5.225149624512991,35.856257859411386,9.728951299482585
28.250509020239633,6.118976511549083,37.138247875049856,11.51999967178131
28.84306647614674,7.022045252772749,37.02392337481694,10.309350305573293
28.38346393875104,6.417494662975289,37.63954075516647,13.076466986950749
28.56979136533185,6.510095174978609,37.37768189199899,12.01001228858858
28.7713755414432,6.596958222516168,37.36823388785567,11.401003529754647
29.41091682129801,6.821454249009332,37.079908720459386,10.871283820816087
29.261831717123677,6.364635619018998,37.37433224485791,10.70897683310494
29.910286166149252,6.9497635191780995,38.05373812943032,11.588814283169954
30.317428783949047,6.799476563998599,38.345145687537226,11.551275918173868
30.104468787218536,6.560666182677483,38.25044957714563,11.512002318518377
30.331858748644976,6.831346984768358,38.26284457574333,12.022747993813791
30.49437957045925,7.068388019025271,39.44331511626096,13.655613602961484
30.716669697967223,7.187528091423831,37.37233625193979,10.480929663425053
30.794290356728347,7.346781477389633,36.968151919917034,10.433477497065647
30.54481624403839,6.773332689846955,38.35254281329211,10.846088746337832
30.789475179036213,6.85196152644413,37.81643620106184,11.115150290669735
31.480408621074115,7.391801328057063,38.59919494352648,12.034823236000172
31.529204491249022,7.372832890955743,40.0252447782448,12.840405371814336
31.732188711486696,7.911732298496893,38.85817703061292,12.250574199190762
32.205737462793344,8.139340575393906,39.69376838405988,12.805159887254451
32.73616826190931,8.517656816143134,41.438563030578614,15.390487877993206
32.15939270384596,8.543222573104236,39.52260923537891,13.060640941099006
32.38373588637763,8.55059699622976,40.46273506592689,14.027093306634207
32.91883217063945,8.963365912248815,40.44336171911687,13.99609041377466
32.71670696675785,8.794183805193166,39.431018097797235,13.184587365632906
33.326206300324834,9.31094388203952,40.86626321976969,13.930669449851848
33.82817090422997,9.352112528565742,41.540636351907374,14.372712244169717
33.56467205221881,9.698150320388848,40.69787408472516,14.341286806735605
33.978695337955436,9.540717647687455,40.5012268516038,12.887657452040749
34.24900065272152,10.20492513744532,40.652115063815955,13.812771669122725
34.7240279849319,10.594571148902395,42.53586321735271,15.756765156313639
33.971692262737285,10.05397925157279,40.377334972093564,14.591061355331222
34.66017232162067,10.629947317076958,41.0235855649971,14.674802405069771
34.28869476986927,10.331845834013206,41.03696850617898,14.354908336382582
34.45333252054365,10.222281289441986,41.03776568845085,14.543437172628195
35.10753812205262,11.005286983975143,40.814846071965604,13.910526328188029
35.27094477843396,10.857253556907393,41.1025760434606,14.52145904682291
35.06607802905977,11.357334329989197,41.13760994150535,14.558270517184235
