mean_of_mean_fitness,std_of_mean_fitness,mean_of_max_fitness,std_of_max_fitness,mean_of_stdev_fitness
0.594581974260872,1.0834263300960465,63.65610643898312,18.50333770666399,12.127042399451264
4.790374973284863,2.117135275822402,68.90841530674584,11.985922938397486,14.872675639241379
6.951552162713516,1.881277013448544,74.53362888228659,17.098909093858676,16.715525192927867
10.054380998016034,1.7542310011516684,72.24100905805777,8.592077150681874,17.550715542577613
12.263309896231226,4.089162968843196,72.62938580965562,15.592033011877383,18.164442892631484
13.951268199222776,2.885445178016698,77.78172442783455,11.390913147913688,18.726703806676817
15.328391807038765,2.2922957317374806,78.67009504339896,9.690507456730376,19.849914289489195
15.248591402903429,2.1150236220173224,76.78615952265204,10.617538289400397,19.651784592682223
16.47314613322907,2.7877515829784194,79.161031186768,6.078945505998572,19.57998208983947
17.054949095164282,2.574105421723875,78.8181384447038,8.252337988366701,19.969148433272068
19.217785889640233,2.910611042052559,75.59109407273289,10.687608730418253,20.16341723657785
20.90956962697009,2.0149504824379725,78.80746688743906,7.4065751683114645,20.750387207903746
20.476917492255215,2.9137687973786295,78.52404219785713,9.725023406889333,20.857572838239797
21.403821181314207,3.3883262145386897,80.12433054606446,8.69076464123863,21.379289437245507
22.592360485335362,3.258966879174883,82.10362223219879,7.467397431756544,21.606068007029474
23.255488005168456,2.88490037720969,81.14781728372763,7.470976745483543,20.850423051070273
23.75907157542238,2.4899974877359305,84.59883472987075,4.847800530196017,21.55520572439716
24.59520082590094,3.1117565112206367,82.45692423249857,6.4116933925095205,21.37542134866774
23.95806616427084,4.768532497722001,83.92174927214856,6.053353787314796,21.712260367257812
23.501071657380812,4.483879616526856,83.26183034712496,5.457463175743816,21.704444691573357
24.253991585836975,3.0628435514295633,83.35026985779974,4.2992639113468805,21.552062964082864
25.359266541717645,3.3847699376303173,81.83614712528507,6.947249823472663,21.486592277825068
24.14817203201253,4.086219429279065,82.7334528636317,5.342461697872514,21.610373839969746
25.34066186610169,4.237332737588596,85.05235358822506,3.8559830177542507,22.360511253803505
24.760379043085873,3.241989607515949,76.4108371524795,9.646424718270644,20.997537262949766
24.960734463154516,4.565736336877011,83.76354613807979,7.285859492949671,21.33150207911739
25.559021117173266,4.800618486650612,83.14069250474,6.882764649567113,22.839760412726072
27.261653604918024,5.209218130526487,84.60387036252885,5.095887736621182,22.364075136469616
27.99015174213855,3.2538852523236774,82.77682279339592,6.295855169784153,22.656040468867374
28.486920464632682,3.3680513560947043,85.0194406222691,5.192082231412502,22.948893309146726
27.815104220999057,5.549034320595742,83.40011491635686,5.67463675662759,21.870589752622738
29.31739468567772,5.55583375403387,83.8582475119708,7.258099872657208,23.289066198107598
28.670891699571193,3.655303921775159,83.92183461431938,5.971838711457713,23.270558997234605
29.064191999320798,6.18858189859117,82.55228018634843,7.533415800177452,22.853660169052045
29.01952806584862,4.690400937753355,84.47224220213886,5.192856212241596,23.44194928680456
30.46532195302759,5.076253707431755,85.11652689179733,5.3960977391062785,23.745311787299975
29.462392128912473,6.032648641755246,87.17413844989078,2.173477762697546,23.99736761073158
28.23920985380753,7.37019629001762,85.77098616228658,4.034509683300902,23.47047583972189
29.74831016767419,5.933544957771924,83.23755504104064,9.040826748273444,23.155827058071345
31.158968262184697,6.062651223374968,86.0898535813711,4.099686603985931,24.032485727010076
30.695719615251885,6.06350539197737,84.77775275428651,6.554633779463321,23.455169900737005
31.253525028338288,6.695311412029352,85.07587971166723,5.470821035831517,23.541841003839494
31.008031725035863,5.0853850211432325,87.34802673113967,1.9089296151193775,23.92624603979156
32.422890137115864,6.078020030940983,86.92844138096629,4.336378278480153,23.765712041553307
31.412517073556977,7.10675233079815,86.85686828987376,1.9181297086475075,23.624983077049883
33.56682343536937,5.06636892646076,86.21914064778244,4.283867917515425,23.869841761469395
32.38934290737043,6.328048982366691,86.67667925981326,1.906168284541643,24.670819984161838
33.31587327042724,6.028212987773191,87.5955021946687,1.6653229725332646,23.74224860276625
31.868179169153592,7.027527500354246,83.55130985956866,7.15990622561395,24.595853675086882
31.07656720770583,7.377169918517455,82.94395575487172,7.85954582525672,24.45829424488999
32.29683306119464,7.307235515037351,85.23762248155677,5.3113667610206265,24.028149534135462
31.163459493853757,6.1557092073612365,86.59918479665853,2.382279817859308,24.82187685331618
31.44743012531249,6.63690580022208,86.9599817396464,2.107908829327659,24.67860028138927
33.23745186571111,6.226321479920651,86.70293998118181,4.227047967447536,25.082627328007483
32.40031268159524,5.498805487334597,88.17403268834862,1.5321006836284494,24.66535858602737
32.54351269285026,5.826722552132319,85.81399458281582,5.813635538055717,25.37948393935006
30.689960844919266,5.757650365293475,87.63305774446331,2.4158503664903974,26.07720085242741
34.13292132328461,5.703656452125236,88.46723719223165,2.188435464567821,25.33692435890677
33.29401018827155,4.8134180385839125,87.51191980704255,4.543883396542219,25.893626957303837
35.34363844680197,5.395783443229426,87.94652189029884,2.2248660101452526,26.941048768681743
34.25825131347481,4.415868131957212,87.2429098893402,4.72296901922299,25.72443805212892
34.59441779415235,4.981916710312116,88.24493176053991,1.9576627210783935,26.1968656566388
33.08589028821107,6.562006618192198,88.37189003814214,2.0738512972359024,26.789877147705152
35.74516052808703,4.752206193949321,88.53677690182958,1.686567129924751,27.46109341462779
35.486265221849465,8.092932430266904,88.73583824025664,1.8934629486809949,26.68021163871301
36.77541558776639,6.902589096416879,87.41224771122297,4.6906441725701065,26.069507501472096
36.55988201682309,5.546582735457795,88.67687162323041,2.039356606628115,27.05292064258943
38.930384322322936,6.587901286230008,89.20416869765782,1.9071350555302207,27.946258033153548
36.31511554059257,6.336384356969866,89.05206989985786,2.4230359119963736,28.70693470457593
37.58288469596588,7.485219487390625,89.83555578316881,2.127751643594195,28.74567914460069
38.396986036259825,8.186979759219957,89.54881199301994,2.1459703144533515,28.528920934032612
39.72801048754172,8.195853013615336,88.84869729652635,2.4193212629464482,29.633584179205393
38.62273704478556,9.489903919559302,89.44060870788682,2.590067177191899,29.315991283419102
