mean_of_mean_fitness,std_of_mean_fitness,mean_of_max_fitness,std_of_max_fitness,mean_of_stdev_fitness
-0.5219999999999999,0.8390444300247488,34.499,9.178809472547805,9.663475243082186
12.767,2.2461228322996445,47.366,22.31461962232134,12.352845694356855
17.925,1.1251296221621163,65.896,14.049155925614256,12.08224486608116
19.161,1.6653624897367607,75.383,12.058514787853804,13.42542477379746
20.16,1.264832004655164,78.565,10.759144172903962,14.609853950643757
20.467,1.349131819603506,82.36699999999999,5.8498490958694305,15.817241707311272
20.867,1.4921799861649097,82.36699999999999,5.8498490958694305,15.807225756591288
20.113999999999997,1.6768104643439385,82.76599999999999,6.166295844706478,16.485491922818852
20.448,0.8323834586428437,82.76599999999999,6.166295844706478,16.473246496753088
20.149,1.209733212094486,83.83500000000001,5.381381999284399,16.909716357110923
20.192,0.9586425588067511,83.83500000000001,5.381381999284399,16.9787240328698
20.137999999999998,1.076143319657955,85.01899999999999,4.077952781591378,17.297593731560024
20.41,0.6639946452260652,85.01899999999999,4.077952781591378,17.329767194057133
20.52,1.1353511448984508,85.14299999999999,3.978162752941219,18.313241574595708
20.515,1.3523333744145918,85.31699999999998,3.9961037968946114,17.974854290030365
20.223000000000003,1.369412282696486,85.707,4.120814509562666,18.42373891373373
20.693,1.6291446290069589,86.92399999999998,1.5108290586444366,18.159022506658737
21.706000000000003,1.7065442664441304,86.92399999999998,1.5108290586444366,18.45262914582614
21.558999999999997,1.475017514020314,87.289,1.4655332741967257,19.348323216638484
20.996000000000002,1.7716295072929642,87.483,1.176492432803733,19.16521759829197
21.256,1.3293457037204433,87.74,1.2936253965760975,19.5812208763465
20.693,1.6786241058941367,87.74,1.2936253965760975,19.37939786597334
20.974999999999998,2.6425713487687204,87.74,1.2936253965760975,19.310114747243613
21.184,2.2793137368758845,87.835,1.204687603581205,20.08422427664318
22.341,2.6568295642237443,88.15599999999999,1.227999276148905,20.42159912823027
21.633,2.362005033393827,88.15599999999999,1.227999276148905,20.75568755431027
21.117,1.7087620600240918,88.315,1.1943780343295403,19.567221256817547
20.844,1.0500708970773787,88.315,1.1943780343295403,20.223436626577737
20.84,1.8903909060767774,88.315,1.1943780343295403,19.7193186635934
21.284,1.6242276797159791,88.315,1.1943780343295403,19.90936128563807
20.448,1.4674301043358458,88.397,1.1653425819617758,20.480491762720185
20.096,0.7720420253385748,88.397,1.1653425819617758,19.521034027528465
21.232,1.5206562910649983,88.397,1.1653425819617758,20.74942852058891
20.564,2.846804056013223,88.397,1.1653425819617758,20.11913845707739
21.645999999999997,2.1722297811746856,88.705,1.1271522622175878,21.024956010906017
20.899,1.8110061660119583,88.705,1.1271522622175878,20.617679797549044
21.024,3.4238386514424284,88.705,1.1271522622175878,19.899766186554324
21.726999999999997,2.1838195387388994,88.705,1.1271522622175878,20.6222228962431
20.836,1.3129288717300043,88.924,1.3053156280719593,20.930602886550002
21.754,2.2298639719349094,88.924,1.3053156280719593,20.484060160721732
21.349999999999998,2.2998164177941582,88.924,1.3053156280719593,20.415062378619545
21.47,1.895175160476965,88.924,1.3053156280719593,20.158325516444236
21.401999999999997,1.4451359028748054,88.924,1.3053156280719593,20.184925874763387
21.273000000000003,1.5738420787642224,88.963,1.2597535032254898,19.809455654851046
21.186,1.9392048771482493,88.963,1.2597535032254898,19.85774924651886
21.556,1.232181444070276,88.963,1.2597535032254898,20.453005152475345
20.576,1.6183613111210158,88.963,1.2597535032254898,20.674472420578553
20.921,1.6281308301239186,88.963,1.2597535032254898,20.408241080848576
21.609,1.7556920129807627,88.963,1.2597535032254898,19.687270646186896
21.713,1.6962445447386274,88.991,1.221460419152238,20.663800947475895
21.843999999999998,1.6811120657998317,89.092,1.1508335143615638,20.02398992378286
21.403,1.3645027584353864,89.092,1.1508335143615638,20.11380308278883
22.124,1.3438353073696692,89.092,1.1508335143615638,20.29654340562113
22.475,1.35573883096184,89.092,1.1508335143615638,20.53469506986639
21.520999999999997,2.185474522589748,89.092,1.1508335143615638,19.935643841196967
21.15,1.3989281611290836,89.092,1.1508335143615638,20.281165452962785
21.268,1.483635175281758,89.092,1.1508335143615638,20.978858304816796
21.785999999999998,1.7984264727193546,89.092,1.1508335143615638,20.260867779546363
22.048000000000002,1.7294880424243724,89.092,1.1508335143615638,20.602153631149008
21.966,1.6003485731413505,89.092,1.1508335143615638,20.490805047980956
21.805,2.767599240416783,89.092,1.1508335143615638,20.792156837077897
21.993,2.4891723300906445,89.092,1.1508335143615638,20.80229316181012
21.095000000000002,1.095711336681944,89.17699999999999,1.0549676140368867,19.89129839219647
21.230999999999998,1.156915919349563,89.227,1.0239471557545254,19.83633932281032
21.714,1.0382378233226617,89.227,1.0239471557545254,20.07312878020244
21.941999999999997,1.7336653528162678,89.227,1.0239471557545254,20.28457223517593
21.825,2.478593911429982,89.227,1.0239471557545254,21.306195493583594
22.743,1.8936505016032457,89.227,1.0239471557545254,21.459797184533755
21.922,1.9025643513718822,89.227,1.0239471557545254,20.86626639127239
21.621,2.1516425250388487,89.227,1.0239471557545254,20.391107073470106
21.860000000000003,1.0567350135624767,89.227,1.0239471557545254,20.15425023962709
21.489,1.748602298980531,89.227,1.0239471557545254,20.64616823877148
21.288999999999998,1.4144292134992122,89.227,1.0239471557545254,20.767847796618202
22.199999999999996,1.5216803577332227,89.303,1.1121056104925002,20.79295751264331
21.283,1.6063903635169128,89.303,1.1121056104925002,20.605533889786315
21.381,2.3023970600707044,89.303,1.1121056104925002,20.618043190528066
21.925,1.647019193033955,89.303,1.1121056104925002,20.308568008261727
21.705000000000002,2.1857988623536855,89.303,1.1121056104925002,20.77965119233195
22.255000000000003,1.9084970817664648,89.423,1.1165328278002233,20.803998911757454
21.496,1.7163669641296273,89.423,1.1165328278002233,20.011588347118067
21.744,1.8138369398720608,89.423,1.1165328278002233,20.793118032530394
21.276,1.3762283402271744,89.423,1.1165328278002233,20.35065197163228
22.037,1.9473802915712173,89.423,1.1165328278002233,20.607011480370282
21.485999999999997,2.1469316606626196,89.423,1.1165328278002233,20.11901400189317
21.823,0.8866422302397085,89.423,1.1165328278002233,20.444714388954054
21.822,1.61964193573765,89.423,1.1165328278002233,20.307527608825897
21.848000000000003,2.7271792509233173,89.479,1.1445469749109407,20.7162363960795
20.945,2.325889316178032,89.479,1.1445469749109407,20.709983789156272
21.361,1.7312067082433185,89.479,1.1445469749109407,20.458208127191522
20.934,1.2431161561888646,89.479,1.1445469749109407,20.065817543544533
21.029000000000003,2.0594198212117907,89.479,1.1445469749109407,20.164922361693915
21.974000000000004,1.9670575882661783,89.506,1.1253167455333546,20.622003455530013
21.644,1.7727831226633457,89.506,1.1253167455333546,19.730445559180062
21.375999999999998,1.3942038747774461,89.506,1.1253167455333546,19.76616478949247
20.999,1.91215672300503,89.506,1.1253167455333546,20.099551392177396
21.640000000000004,1.1729923747028843,89.506,1.1253167455333546,19.857319741602858
21.927,1.2835372132422875,89.506,1.1253167455333546,20.091088134920277
22.038999999999998,1.6787657503190978,89.506,1.1253167455333546,20.165540209375052
22.013,0.8382925768754271,89.577,0.9850217143686678,20.649290849032266
22.166000000000004,1.3066853740157447,89.577,0.9850217143686678,20.546733665102085
