mean_of_mean_fitness,std_of_mean_fitness,mean_of_max_fitness,std_of_max_fitness,mean_of_stdev_fitness
24.117,4.2637830099051195,88.973,1.5109676811015287,24.408859215368132
25.951999999999998,5.127522251969703,89.048,1.391799794031694,24.122155736339725
24.526999999999997,3.574446499498597,89.048,1.391799794031694,24.195976852029073
24.159,5.300615163460852,89.048,1.391799794031694,23.788106862015887
23.945999999999994,5.176389131860592,89.048,1.391799794031694,24.40304929057673
26.428999999999995,4.9731332622848985,89.048,1.391799794031694,25.49024646191716
24.503999999999998,3.9881440963602777,89.048,1.391799794031694,24.811735485633
25.281999999999996,5.5440855372590025,89.048,1.391799794031694,25.000864417989323
23.95,5.1820030447265815,89.048,1.391799794031694,25.265889493523616
24.909000000000002,4.249683517628107,89.048,1.391799794031694,24.647559961745806
24.405,4.367191444293588,89.048,1.391799794031694,24.33176763446173
24.136,5.3272344294827745,89.048,1.391799794031694,24.144510895619966
24.522000000000002,4.115833383950867,89.048,1.391799794031694,24.777769051361314
24.319,6.2082319007373865,89.048,1.391799794031694,24.871728559663616
24.82,5.335322545701118,89.048,1.391799794031694,24.929833036218806
24.740000000000002,5.92213737691985,89.048,1.391799794031694,24.275191879746174
25.163999999999998,5.954201504446718,89.28899999999999,1.659708475070917,24.156896278013544
25.381999999999998,6.67553876310952,89.295,1.660182386232176,24.386575067566092
24.28,4.422754295182534,89.295,1.660182386232176,24.405734790512927
23.918,5.17118039393973,89.295,1.660182386232176,24.566732131493325
25.301,5.166809567916269,89.295,1.660182386232176,24.721303047765165
25.43,4.830175980230948,89.295,1.660182386232176,24.091377154559847
24.037,4.906168566203163,89.295,1.660182386232176,24.649122683409605
25.750999999999998,5.292536568917908,89.295,1.660182386232176,24.5032032012932
24.226000000000003,4.063217663106147,89.295,1.660182386232176,23.80394095324564
23.179,4.707574157083927,89.295,1.660182386232176,24.475167628200733
25.500000000000004,7.191252402127958,89.295,1.660182386232176,24.034495762383525
25.101000000000003,6.218494726753949,89.295,1.660182386232176,24.34579571539521
24.32,4.3875303101200585,89.295,1.660182386232176,24.95401819683051
25.431,6.122611008022276,89.295,1.660182386232176,24.577026182234412
25.229999999999997,5.3575554126859,89.304,1.6670079650546255,23.799111201856775
24.818000000000005,4.6409477001530135,89.304,1.6670079650546255,24.894804781636235
24.452999999999996,5.879922618538445,89.304,1.6670079650546255,25.051380658317377
25.229000000000003,6.19125628967534,89.304,1.6670079650546255,24.62890300904227
25.901999999999997,6.402034051768235,89.304,1.6670079650546255,24.550752872658183
26.308,5.843847286771885,89.304,1.6670079650546255,24.40049295928798
25.436000000000003,6.0052221718545375,89.381,1.5801930261838297,25.101577031465386
25.360000000000003,5.560565518801922,89.381,1.5801930261838297,24.896311700228836
24.857999999999997,3.8803888694018505,89.42,1.5064749140515672,24.76931143442352
25.302,5.211422923625456,89.43699999999998,1.5076843907868225,24.157812649517993
24.157,5.159313154114821,89.475,1.5172874187546401,24.352212387356523
25.659,5.769949836100061,89.475,1.5172874187546401,24.660184617032307
24.806,4.949406698450499,89.475,1.5172874187546401,24.63966552585287
24.594,4.3835226828557765,89.50399999999999,1.504180840191767,24.859707818713225
23.621,5.125406108571084,89.50399999999999,1.504180840191767,24.209750631638055
24.576999999999998,5.303116588908408,89.50399999999999,1.504180840191767,24.78077023143887
25.395999999999997,6.161964333266176,89.50399999999999,1.504180840191767,25.24283263008684
25.659000000000002,5.95996914607972,89.50399999999999,1.504180840191767,24.74483777530117
24.842999999999996,7.588831047445098,89.50399999999999,1.504180840191767,24.853431599941548
24.311,5.530952198511774,89.50399999999999,1.504180840191767,24.55530337404803
25.504,5.506834541428193,89.50399999999999,1.504180840191767,25.54159845006878
24.830000000000002,4.689025011188952,89.50399999999999,1.504180840191767,25.025369664324383
25.238,5.799227534767024,89.50399999999999,1.504180840191767,24.908624124908947
25.509999999999998,5.68236648667515,89.50399999999999,1.504180840191767,25.036313311120036
25.198,6.204694996532868,89.50399999999999,1.504180840191767,25.25794652378315
25.584999999999997,6.288725802753864,89.50399999999999,1.504180840191767,25.69199195905411
25.185,6.730554294492475,89.54299999999998,1.4677726890314717,24.872156168693998
25.371999999999996,5.899702064040561,89.54299999999998,1.4677726890314717,25.3629782556969
