mean_of_mean_fitness,std_of_mean_fitness,mean_of_max_fitness,std_of_max_fitness,mean_of_stdev_fitness
-2.831,0.9094497726036819,50.96999999999999,18.042105075504786,10.121960606276913
21.348999999999997,5.537214401965427,67.333,16.760710041973493,18.67939885117374
30.832000000000004,3.015065136572969,75.57000000000001,15.484168258794744,16.466523963574698
34.271,2.1980165301167927,78.459,15.002325338278583,15.810098514695179
34.612,2.307975543871969,79.35900000000001,14.44962856116224,16.454529427898237
35.196000000000005,2.1287461098026697,83.126,12.815895685523593,15.80114174603978
35.169999999999995,2.2001111083054163,84.08,11.65928051906387,16.490668435211465
35.544,1.9798608256362085,88.00999999999999,11.270795101598743,16.27131277217091
35.631,1.9984463409803572,90.886,8.322737530404288,17.004253250807174
35.518,1.508279372883773,90.886,8.322737530404288,16.90079645775503
35.705,2.149192354764407,93.987,2.662555372402824,17.24700897830008
36.103,1.3122927349574944,94.00699999999999,2.6696485411629305,17.473603929278365
35.437,1.7481294765167326,94.013,2.671670513617531,17.880004285306658
36.33200000000001,2.14790750887152,94.851,0.04228212125447111,17.570209705949065
36.697,1.4619473314726485,94.851,0.04228212125447111,17.177233640250968
35.537,1.940206460949739,94.868,0.06811754546370485,18.208954926724758
35.147,0.9255514872526301,94.868,0.06811754546370485,18.251869990422527
36.204,1.1669828143074301,94.87499999999999,0.06964194138591984,18.145408944550365
35.65,1.3989996426018132,94.87499999999999,0.06964194138591984,18.353517362125096
35.31099999999999,1.4156070547059774,94.87499999999999,0.06964194138591984,18.835163903451043
35.861999999999995,1.559421545174862,94.87499999999999,0.06964194138591984,18.26925438323957
35.972,1.0629602271225598,94.88199999999999,0.07036413227711245,18.62521969202387
36.657,1.5337684165334604,94.88199999999999,0.07036413227711245,18.235088686056212
36.06,0.8269891843979045,94.895,0.06311365409587164,18.687384980576066
35.720000000000006,2.1968563398132748,94.895,0.06311365409587164,19.099744151222822
35.77400000000001,1.857376883911525,94.895,0.06311365409587164,18.565203537682052
36.67999999999999,1.777820138384209,94.895,0.06311365409587164,18.214536083594826
36.036,1.5443603494291376,94.895,0.06311365409587164,18.81081555575083
35.825,1.655296213840759,94.895,0.06311365409587164,19.208821218837922
35.437,1.6333948967989615,94.895,0.06311365409587164,19.505703593449645
35.846,1.0424565005579647,94.895,0.06311365409587164,19.576574322572622
36.771,1.5785327223581898,94.895,0.06311365409587164,19.17204952557417
36.217,1.8413886668007444,94.895,0.06311365409587164,19.15156627612688
36.619,1.2176521123320343,94.895,0.06311365409587164,18.710643996103144
35.64,1.5078240392477282,94.895,0.06311365409587164,19.60887339126783
35.979,0.9865816404805698,94.895,0.06311365409587164,20.183087649268796
35.339999999999996,1.6111900363809768,94.895,0.06311365409587164,19.690162894695163
35.945,1.2448136853003786,94.895,0.06311365409587164,19.58293562535481
35.823,1.556556384387595,94.895,0.06311365409587164,19.708317323433594
36.504000000000005,2.1010537038987533,94.895,0.06311365409587164,19.178622511116114
36.108,1.7060663006525343,94.895,0.06311365409587164,19.41519566340896
35.964,1.2255175777333163,94.895,0.06311365409587164,19.13910174250047
36.309999999999995,1.7968367266455285,94.895,0.06311365409587164,19.219521959183908
36.293,1.2449814813437552,94.895,0.06311365409587164,19.1186021969201
36.754999999999995,1.4329398684755288,94.895,0.06311365409587164,18.516930776823155
35.891999999999996,1.3733559868681793,94.895,0.06311365409587164,19.474660617283647
36.102999999999994,0.8058680619886438,94.895,0.06311365409587164,19.041394197419468
36.011,1.2367380931753946,94.895,0.06311365409587164,19.3459694669702
35.80500000000001,1.8180224298824132,94.895,0.06311365409587164,19.87367255363265
35.913,0.9577061715949793,94.895,0.06311365409587164,19.59694158366902
36.142,1.0175548033289294,94.895,0.06311365409587164,19.173513286851332
36.884,1.3718454723473779,94.895,0.06311365409587164,18.57119828953976
35.472,1.4074705443927893,94.895,0.06311365409587164,20.308693903411815
35.92,1.2157942077323605,94.895,0.06311365409587164,19.306253529969258
35.666000000000004,1.0423712283911999,94.90199999999999,0.06142746399887653,20.0891067583006
35.769999999999996,1.5160401636426972,94.90199999999999,0.06142746399887653,19.1529823432313
36.364,0.941891713521253,94.90199999999999,0.06142746399887653,19.010661924466348
36.17100000000001,2.047108801320644,94.90199999999999,0.06142746399887653,19.54240313473566
36.607,0.4487030693503706,94.90199999999999,0.06142746399887653,19.383767718475028
36.169,2.0951237035872925,94.90199999999999,0.06142746399887653,20.137742448063612
36.333000000000006,1.164398270925087,94.90199999999999,0.06142746399887653,19.252613327361995
36.40500000000001,1.497651865792285,94.90199999999999,0.06142746399887653,18.70301065870135
36.171,1.4894626174862164,94.90199999999999,0.06142746399887653,19.24794475339172
36.69999999999999,1.4716883728108558,94.90199999999999,0.06142746399887653,18.756128318185375
37.003,1.3297121660135491,94.90199999999999,0.06142746399887653,18.42763530154945
36.999,1.095043885472683,94.90799999999999,0.05138093031466209,18.827940216523828
35.83,0.8952218843517082,94.90799999999999,0.05138093031466209,19.545361196804773
36.223,0.9651488083307268,94.90799999999999,0.05138093031466209,19.373215708539064
37.338,1.6702481518890802,94.90799999999999,0.05138093031466209,18.18632223287411
36.504999999999995,1.0378744304265968,94.90799999999999,0.05138093031466209,18.631857282752172
36.452,1.5210435014598809,94.90799999999999,0.05138093031466209,18.67114796920264
37.303000000000004,1.1925141508594361,94.91499999999999,0.047199340861688546,18.1480947372577
36.34,1.5943790153048434,94.91499999999999,0.047199340861688546,19.251182022865272
36.507999999999996,1.5639607838220668,94.91999999999999,0.04189935029992136,18.70506485223345
36.082,1.4472487308299464,94.91999999999999,0.04189935029992136,19.41577697439538
36.262,1.0565962121622232,94.91999999999999,0.04189935029992136,19.141817237816788
36.135,1.5576495826154937,94.91999999999999,0.04189935029992136,19.479595327797398
36.42,1.0610477002577323,94.91999999999999,0.04189935029992136,19.31276746372506
36.489999999999995,2.1237231457984347,94.91999999999999,0.04189935029992136,18.791616648338312
36.462999999999994,1.390555844098164,94.91999999999999,0.04189935029992136,19.13568106996923
36.447,1.1529773053562964,94.91999999999999,0.04189935029992136,19.058099540667055
36.517,0.9051954976074986,94.91999999999999,0.04189935029992136,19.250970824061902
35.656,1.5452162739672823,94.91999999999999,0.04189935029992136,19.787342236481855
35.80400000000001,1.4981114036605483,94.91999999999999,0.04189935029992136,19.79912148734531
36.137,1.1797650425214148,94.91999999999999,0.04189935029992136,18.937781587566562
36.089999999999996,2.1379273451951866,94.91999999999999,0.04189935029992136,19.667768698528516
36.489,0.9259523625855578,94.91999999999999,0.04189935029992136,18.41845783130781
36.222,2.0374810155898113,94.91999999999999,0.04189935029992136,19.38170387728149
36.315999999999995,0.9754793693359177,94.91999999999999,0.04189935029992136,19.31454290180954
36.053,0.9225694794672344,94.91999999999999,0.04189935029992136,19.648554082268536
36.08200000000001,1.137627160169603,94.91999999999999,0.04189935029992136,19.376727077546185
36.332,1.246958967515238,94.91999999999999,0.04189935029992136,18.53540336950194
36.271,1.354354704893318,94.91999999999999,0.04189935029992136,19.293511307016605
35.804,1.5050743798526673,94.91999999999999,0.04189935029992136,20.190204564899414
36.42999999999999,2.017473667733981,94.91999999999999,0.04189935029992136,19.343113913836525
35.979000000000006,1.3625584595001985,94.91999999999999,0.04189935029992136,19.647178798960937
35.589,2.082084692481713,94.91999999999999,0.04189935029992136,19.92122016676082
35.28,2.101840463340007,94.922,0.041311822359545586,19.710224475698844
36.474999999999994,1.7287326764617674,94.922,0.041311822359545586,18.87350519407354
35.922000000000004,1.9474644483989378,94.922,0.041311822359545586,19.26095612432589
