generation,max_fitness,mean_fitness,stdev_fitness
0,47.95499468596399,-0.7225478027178973,10.270617015016095
1,86.10326411940507,4.297861123277861,15.756753230997125
2,48.470570912488576,7.025454580833906,14.62304843846721
3,55.78770553149966,7.41455489723866,13.718904548925233
4,92.4429065134946,10.73868821201098,19.812270910966536
5,57.269900217026425,10.82121896957452,15.733503682679974
6,65.8220558859494,12.48195119223247,16.823858444070005
7,66.41275134159974,17.15661497840113,19.04728639270632
8,75.26020708782076,14.601270416340572,18.054662408683505
9,57.557582289478205,14.556967521953272,17.764193838757446
10,84.88041448585585,16.971427725270132,21.342938869680495
11,85.72521039683078,19.483859519353462,23.025400057338338
12,86.09642023266134,21.7991509257859,22.738163393801578
13,88.0193183689845,20.910468752038227,24.63874790630701
14,86.77419793370403,26.580830433028524,23.30345015465803
15,86.72266573298148,24.37582519050219,22.860999756171903
16,86.12234767677737,26.78520997241131,21.635634102753038
17,86.8301190770195,26.708924987787487,23.225266986216962
18,88.60183729848228,25.38433418445777,24.69997816284671
19,86.78751081973138,28.102755009354915,23.2339404799317
20,87.7818800061558,24.25196427307398,23.460335225647718
21,87.68751081973139,29.090385793294033,24.214925209869634
22,84.55641489804765,24.24382921070971,21.441094443380972
23,84.55106227384333,25.38628259886982,23.269342000287182
24,87.4405177842404,28.65586444391866,24.50254286415449
25,87.19191706183109,35.48331617171421,25.711277154575274
26,86.56657125383505,28.66697692695662,22.63637071843695
27,86.38254710353532,30.612942293241453,23.81301145000893
28,87.07520306650937,32.45862042782055,22.46972353671497
29,86.01455310235679,31.973319526552988,24.602146795991228
30,87.98266573298149,29.729633715510435,22.92779079529265
31,87.74353644806851,29.03326729791185,23.410631191977604
32,89.18835394814498,26.37922559395131,23.48439409689937
33,75.57504998251859,28.542220935304105,21.375284280334505
34,75.68679402095822,24.719272093343594,23.270078242232394
35,86.92742736117438,32.69260885376907,24.118160364997415
36,87.29165549623893,37.4858161540043,22.8521857560157
37,87.95874178945529,31.96102498654602,24.009471685525025
38,87.2719398588649,39.20380332868937,25.866308482273535
39,88.66254710353533,38.67114450294377,25.891227526647675
40,88.93504998251862,30.70068335143021,25.995273255975263
41,86.05788117912033,37.91664681321187,26.779555890653313
42,89.63730981109515,40.9867282878646,26.50144799516742
43,88.3961748176703,39.592755560098865,25.760333427704037
44,87.04878821817866,35.069256480107725,25.44642880646548
45,89.35504998251862,37.49549420476767,29.09081086783327
46,89.37173296930548,40.44945399696759,29.029022646612628
47,88.5187078342906,31.610268364884654,26.711276372736666
48,87.93193985886491,44.144866436098944,27.729784182066428
49,88.71173296930549,38.50047167802348,25.516750122869688
50,88.00254710353532,37.8414910624544,26.348680478031948
51,88.81936107665804,40.02461767773087,26.05363927166627
52,86.81959913428288,37.74850927624021,28.0311728176269
53,86.47003982910276,35.87361293229596,26.499847668970443
54,88.03504998251861,35.81008818288414,27.211781373707982
55,88.58814186652396,34.29352609523365,25.384629782931547
56,88.87936107665804,43.62653077570593,27.944100647081918
57,89.70936197187237,39.51336691453665,29.657469764092713
58,89.36957298262516,43.470496971240046,26.53053489749596
59,88.43326262833371,46.461776362257645,26.365085125960533
60,88.9387078342906,37.97255443609245,26.85839658077859
61,88.20936197187237,34.892916025766006,29.334358809394917
62,87.3135612249423,35.603123593307785,28.286197613485996
63,89.59504998251863,37.86702414648547,29.005506569680655
64,88.6218800061558,45.18285276321807,28.556639377513985
65,88.55486503108354,38.61558934739421,28.461733681929363
66,89.40936197187237,35.84916644513045,29.548718881279914
67,88.70266573298149,40.85100596667143,27.81182269336646
68,88.05853908213778,44.43932092323222,28.673652259012215
69,89.32164533066629,39.10194674946864,28.13667439970532
70,89.27070308686625,38.547957138256876,25.60425859413524
71,86.83645558296865,26.07087026253701,23.344032959323098
72,88.21129244001467,29.72404266991734,29.261171265956154
73,86.07621752534382,32.88862882740118,24.134438829632447
74,88.5826657329815,34.90365186958011,26.650284754704423
75,88.33106227384333,32.94797429252199,24.00690862516466
76,85.43165549623893,32.69813616913606,25.706146535029237
77,85.32212908007789,35.23981659846552,24.04280671140375
78,87.45289246928256,35.22961817858247,26.04671689922611
79,86.25288973525114,35.24601594992885,24.215448051804863
80,87.50266573298148,35.406467851748715,26.09814771370165
81,90.03616819497442,32.05502652081178,23.703279605463248
82,90.49669509194096,30.650455258344046,25.89014454254217
83,89.13955642660935,36.03110313509089,25.755109153517658
84,87.5587364548416,36.644271242175236,20.952184618294744
85,75.35455310235676,31.43363202511257,21.682325831358103
86,89.19105438238984,32.44263996737058,26.31279336736514
87,86.38742736117439,33.76922237555953,25.902397906571455
88,85.1587078342906,32.22803295349995,25.158622184151433
89,86.83357331188759,35.59070123329019,25.88442643771914
90,86.69959913428288,34.88485277601924,25.161875569716152
91,86.67282822853991,33.45586539167079,26.588105925049806
92,87.1435364480685,33.02968526213735,26.541482315543462
93,87.39289246928256,39.52566291545131,24.642908076265815
94,88.4719398588649,41.076613254180444,25.201493652739703
95,86.68521039683077,33.82494820827997,23.294074003245857
96,87.45650369121832,38.62468649530268,24.570923979068755
97,88.3519398588649,34.93829695182794,27.00655327746676
98,87.69679627126204,35.30480460817256,26.000645935819225
99,87.45853908213779,40.44273762590102,26.000575788749526
