generation,max_fitness,mean_fitness,stdev_fitness
0,66.22544845445559,-1.56711798635819,10.56893939169062
1,66.2731522524128,3.0360656946236912,14.081418375167118
2,94.85250552318655,13.737877601950432,19.164623633980916
3,66.26990021702643,19.010460471089914,21.31374692057205
4,66.26990021702643,24.137046918812057,21.9171794293412
5,94.85250552318655,23.369736023218174,25.168511362540627
6,94.91240366476762,27.192596845003145,29.746382016480155
7,94.91859563501554,33.315183724803646,33.41097649932529
8,94.91859563501554,41.866986119137465,35.36664518859225
9,94.91240366476762,43.56261344704322,35.64226007655102
10,94.98272016318508,45.216392729879026,35.996263044756525
11,94.91859563501554,51.775896312161684,39.714549976175014
12,94.98936470590374,53.078097395217746,38.03050768799634
13,94.95014399275047,51.67413345455659,38.36090498710645
14,94.91859563501554,54.95257993732668,40.43637353263906
15,94.98272016318508,51.124067682477424,39.887908612013376
16,94.91859563501554,49.55283284883473,41.73011327221579
17,94.99605369405454,49.55680860893745,39.8806743701138
18,94.98936470590374,59.84119613954419,37.21312772853374
19,94.97611947915372,44.16899835215797,41.895834145997576
20,94.98272016318508,59.87956358122721,39.09797082108593
21,94.98272016318508,60.113650040664965,38.1455606533433
22,94.99605369405454,57.717131321573405,40.120146566747536
23,94.91859563501554,55.49980742605349,38.54394583825717
24,94.98272016318508,61.78761324593208,38.186211298228734
25,94.99605369405454,65.28914260571223,36.25703789353326
26,94.98272016318508,56.949543909504236,40.149888003327554
27,94.98272016318508,68.25902878962157,37.105904210622626
28,94.98272016318508,65.02228376708567,38.810413398781634
29,94.98272016318508,72.08963090347831,36.674313396934025
30,94.98272016318508,69.36492678431415,35.790169279318036
31,94.97611947915372,63.837270215158384,38.16860967494457
32,94.95014399275047,61.28838066795937,40.16213831440423
33,94.91859563501554,56.75036886399826,41.65528761490425
34,94.98272016318508,58.58509287212787,40.26646648465894
35,94.98936470590374,55.90743202346293,43.444538007428996
36,95.00278772623588,57.956669758225736,42.76602204651787
37,94.99605369405454,59.75602279246538,42.2294804026735
38,94.91859563501554,57.03525933649692,41.510986498549116
39,94.98272016318508,63.26509316234421,39.51546969489629
40,95.01639337829167,60.16907497725613,41.96367008894302
41,94.97611947915372,60.79183960587793,40.552595719768675
42,95.00956741322126,58.304315706506415,40.65347720633046
43,94.91859563501554,59.36719941923414,40.79350515499924
44,94.97611947915372,55.66485396610616,40.486757566156506
45,94.95014399275047,52.64895642277832,39.99804080911826
46,95.02326625757942,57.103672846839174,40.17117668769867
47,94.97611947915372,61.724776903432264,38.64596766454355
48,94.98272016318508,71.25269801608565,36.477014622649
49,94.98272016318508,54.146178966028245,44.14868536138174
50,94.98936470590374,61.23429856711135,38.49683760718317
51,94.99605369405454,61.096217847457325,36.17968268355225
52,94.98272016318508,64.10303111252836,39.02725949844748
53,95.030186700424,58.8290676334527,40.06269052120399
54,94.98272016318508,61.26152749418825,40.541573838466974
55,94.98936470590374,65.12387274930465,38.793878366264856
56,94.98272016318508,63.27375306539575,40.8647695812239
57,94.98936470590374,58.305469359128885,43.838717941601665
58,95.01639337829167,72.06523768573487,33.42921920781515
59,94.98272016318508,62.009203745321905,41.32175279636333
60,94.98936470590374,67.73748369678394,37.19376927645035
61,94.98272016318508,51.38186039274362,45.134405800295205
62,94.95014399275047,54.58954025490458,42.19837142921655
63,95.02326625757942,55.930611415563035,42.413748162796814
64,94.98936470590374,62.80554965779805,39.86370682591945
65,94.95014399275047,63.23254864776477,40.605252920306064
66,94.97611947915372,64.16249242877495,40.2185142978777
67,94.98272016318508,67.7233904523525,37.974312562894994
68,95.01639337829167,65.39433490290521,39.624367510904975
69,95.02326625757942,60.16159182751237,42.1608551019731
70,94.91859563501554,57.165416829096294,42.22938056061286
71,94.99605369405454,60.93536921115736,42.05297757020246
72,94.91859563501554,65.53780119173096,39.44118440672174
73,94.92482618476618,64.70570451556956,39.12013526068236
74,94.91859563501554,53.623180961507245,42.21261685676613
75,94.98272016318508,62.83670981710309,41.815341827730876
76,95.00956741322126,61.50891723722981,41.31934189120557
77,94.91859563501554,62.53287970871503,40.44962561864945
78,94.91859563501554,67.05318964357124,38.79744748043705
79,94.91859563501554,61.91322266362934,41.34427319575833
80,94.97611947915372,75.03417657751088,33.54695299196061
81,94.91859563501554,68.25551591803438,37.79391649254019
82,94.97611947915372,72.63836870290356,35.86973241725123
83,94.91859563501554,73.86173127876069,36.293605395822
84,94.91859563501554,65.35092559798586,39.69710680429719
85,94.99605369405454,64.70389309723099,39.291148800037305
86,94.95014399275047,67.63993024362077,36.635685257078435
87,94.94375419465169,56.553500574280605,40.99599721772442
88,94.98272016318508,58.437584152323886,41.42198023346099
89,94.91859563501554,56.89246567080565,40.38627201155331
90,94.93109579777976,61.312049053841314,39.09598922362941
91,94.91859563501554,60.93649705990261,40.11373579027907
92,95.02326625757942,60.47964928995755,40.596804086664314
93,94.91859563501554,55.901459713731064,42.508405682308315
94,94.91859563501554,65.35007127761496,38.89576333701216
95,94.91859563501554,75.82988340150138,31.39588131014065
96,94.91859563501554,67.62682348712839,39.79512029357583
97,94.91859563501554,63.39515183234302,39.48867800977711
98,94.91859563501554,58.07448981573057,41.57460115445436
99,94.92482618476618,59.99856231654401,42.32529705336753
