gen,mean,max,std
0,-4.8981420471496735,30.717762163394973,6.599468312665463
1,1.9253408110058856,33.587208728220915,9.679423355399253
2,3.8612845437762346,34.101609913051576,10.597910951202344
3,3.5872292940600294,20.74186095005686,6.752653622370704
4,9.421237810921182,47.63477625883367,12.167177918170427
5,9.062211341640346,47.63477625883367,10.590239794712746
6,10.475970598922888,65.71258358492867,10.045037884649501
7,13.784947870678092,37.712253745504974,8.675790548818922
8,13.93639908529329,40.15451135014044,10.149912180666727
9,16.82920474685298,37.712253745504974,9.523495475132634
10,18.939617784636006,37.712253745504974,10.226680372248918
11,20.509079680040426,54.809978359819766,13.660767929331906
12,19.17861272849291,42.10287836295247,10.89424154504087
13,21.9871279201221,43.8825287453442,11.228925574598863
14,21.5370802552898,43.277341179459555,11.53275166007984
15,25.117739624600457,48.603887713508314,11.159735370152063
16,26.467105390082214,47.34393219465795,13.50552581064737
17,21.450992477553317,48.623058392546014,12.73491829749314
18,19.66753199366311,56.28787607833688,12.155350948532178
19,21.79603984627279,48.623058392546014,11.949185570714626
20,24.480463752465752,65.97302749715462,15.108148988323967
21,23.039424317131605,61.40021595509339,12.014254744566959
22,26.970603254559396,73.28241377928435,13.653771288797849
23,30.636196945221236,73.28241377928435,14.420584802303921
24,31.78238969726367,73.28241377928435,14.559038339432838
25,32.76704277842099,56.432299948844886,14.217256944460813
26,30.338748789143654,55.71269039134734,12.382208737335382
27,36.22893932641878,64.38708164437688,13.369290119824601
28,37.78763768464848,65.93791121784703,12.935707929217601
29,39.729001210169905,65.93791121784703,9.159888161634964
30,42.44840537778319,69.82101521607642,9.489576180398267
31,36.57139964919862,53.250753827811266,12.417347684763921
32,41.56922339130974,61.455785647497066,12.221368809832393
33,37.353961364660435,61.19306527186407,10.397648488632804
34,39.2442764087772,61.19306527186407,11.16829830328333
35,33.32024611625111,61.19306527186407,10.977670188868352
36,35.181407713098885,65.9057501986882,10.06841793976008
37,38.7852947402276,65.9057501986882,11.417123977985502
38,39.61731579289027,72.14531978338513,13.314755985607926
39,43.119394052937515,72.14531978338513,11.894679236229385
40,38.784495458675586,65.92982032109838,9.755556463394438
41,42.38839288409613,64.39812023621546,11.361840419528331
