generation,max_fitness,mean_fitness,stdev_fitness
0,84.54382471589962,1.119946450519785,15.405654595134452
1,64.84070809520243,5.778717350640935,14.30486862195558
2,74.90643022995486,6.098664934630712,16.468781480849717
3,74.46186017623234,8.566162380434802,16.734490607346487
4,56.52149035779143,8.609751291941626,15.189699954874422
5,57.58389959779558,10.397667662441018,16.26513577885929
6,75.03642065638155,14.059896370308664,18.769557275011028
7,85.10858476532466,15.20360562398457,19.258675646285663
8,75.27968822339258,18.11961095115613,20.430887246637166
9,75.06246379491758,17.395161423384074,19.846619362067127
10,66.47853908213776,16.235751637756813,18.106630085369638
11,87.44353644806851,22.459323355940892,22.45614108766138
12,66.36878821817864,19.840956688965193,20.460795611596083
13,75.27641489804762,17.008610090730034,20.543778565988003
14,87.7873939042485,21.55711357342554,21.724783572539316
15,75.62010264645954,21.928689706580357,20.128718326198808
16,75.6769900208616,22.02613847299839,18.866704851398
17,66.52772932632853,23.917744005283026,21.089552668621565
18,87.1901190770195,22.14748365791302,22.443758057034476
19,87.19297592783954,23.734693049161415,20.29112970878816
20,84.25067522005317,25.003623081547445,22.097558203618295
21,75.48657125383502,25.26251965522418,21.95599062456087
22,75.20090734553948,24.09305923591431,23.65636965773081
23,87.37052820481507,28.15552004922812,23.2408148065884
24,66.68188000615578,26.864572427935038,20.82526974943838
25,86.39237888630939,31.044735061209916,22.74642252943985
26,89.15730981109515,28.98704056023431,23.457666008362676
27,75.4165036912183,27.5287474475571,21.597531611917677
28,87.17092827018352,30.750682457084267,22.487795265959594
29,87.47466846406768,30.33613577467335,23.69161297996874
30,84.37642065638157,30.21914154106048,20.962887579179725
31,86.10779752022555,30.879704013472004,24.27301736241171
32,75.57065437104556,26.31027194408875,23.233007579155004
33,88.20250462797225,35.022158247559645,22.251902344248137
34,85.28835394814497,31.26616455691703,24.808727283203662
35,87.82896154643433,30.974835646052092,22.432219298304872
36,87.12192069107684,34.07149849346236,20.75793730079318
37,87.87112204166715,34.46560681269734,27.330620420381752
38,88.85599331292323,32.2880638703484,23.93465273938373
39,87.05931836898449,36.655315217640094,24.725545253014868
40,87.55936107665804,34.270813722613404,24.73585285071041
41,86.04324619773175,36.38479460446826,23.62216278945434
42,87.15454706086824,33.5389882979972,24.87641448157968
43,85.71955642660933,33.25346746803263,22.57742028571831
44,89.06341372532802,40.05970798605219,25.90994298787351
45,88.51419793370404,35.0687137368824,26.34439213912219
46,86.51959913428288,38.47779874314661,22.781543219182122
47,87.88041448585588,38.36887033178537,25.718121926358826
48,85.12246379491759,35.817865822608184,24.678580748631553
49,88.43466846406767,36.01601221357984,27.08783247434349
50,86.81250552318657,38.39664047832339,23.10728183836787
51,84.73703951986407,31.96170368142334,22.381188465047323
52,86.7380929290619,31.375494036106097,24.19284437452326
53,87.05353194306673,33.32457589035512,25.756854219783637
54,87.48643022995489,38.053234077897365,25.48141255152079
55,86.59065437104559,30.694475619033543,24.937575258581646
56,86.1101190770195,24.534228835371653,24.19635157160677
57,88.04157804100166,31.837400296255133,22.56313944202473
58,88.33520306650937,31.604980965010792,23.644441251585544
59,87.79482255552047,33.88466664586561,24.26232976058082
60,88.36041448585587,34.567926277428086,22.203339206427838
61,89.13399989261958,34.00424456232121,26.80426501485885
62,89.19732261812774,27.956593463824824,23.592022443919927
63,87.48649699436176,29.696318731959373,24.6394230575765
64,90.43968822339262,30.483987880270966,24.74751675476927
65,88.59750719048564,29.373753533038062,24.805004526013473
66,87.99376659764128,35.24929602099978,25.99154825903021
67,89.18675666571224,36.40378879360735,30.27840295483036
68,90.3361129328935,35.5315060302928,30.73613448914531
69,91.63703951986408,35.41890206520895,31.336203680620358
70,90.90665872310228,35.93763733884774,30.879150865060737
71,89.65736666659866,37.35950053528363,30.565612026841993
72,91.25736716631765,41.74531888704068,32.40068703398608
73,92.03237888630939,52.12387638080596,33.20704048740406
74,91.81703951986407,53.540743248391806,32.61924332544331
75,91.64528862039819,49.06866592258497,36.79891108859912
76,91.79598249381269,52.635790543477725,31.811160111994415
77,91.75357331188759,51.76998356024242,36.174471946768136
78,91.43699681219054,46.689020436746944,38.71411972871724
79,92.30266573298148,54.480747891644384,35.321456487608366
80,91.7105709124886,53.3509783727862,37.88182644484031
81,91.69641489804765,44.074493443267066,35.37172224942003
82,91.86990021702645,54.229139493732085,36.67807938573898
83,91.3429722985938,41.620522361394045,36.5201342876694
84,92.25621752534383,47.99054776294901,38.8096936976526
85,91.67547959267733,53.82219842437244,36.54524262385823
86,92.0501190770195,43.13935161084998,37.999494104678654
87,91.79326262833371,54.9009404639791,35.77604199883707
88,92.06227294591378,48.56324216158016,36.30498550966375
89,91.63357331188759,56.76570059905154,37.51457453300358
90,92.02878821817866,49.43848175842746,33.979705287962744
91,92.20254710353532,59.374372899210094,31.72547177576885
92,92.37454706086824,54.17553532995694,36.164897985007165
93,92.26657125383504,49.54487248493276,35.97175733797812
94,92.15165549623893,50.505901446071995,35.76326675620613
95,92.47504998251861,51.507799971824895,34.85942792113411
96,92.26657125383504,50.7440223141731,37.12455966866579
97,92.1109239151048,55.599094634343494,35.66436490300648
98,92.49454706086824,56.15492101961938,34.392230720769135
99,92.37853908213778,50.45636641291764,36.06450848260394
