generation,max_fitness,mean_fitness,stdev_fitness
0,56.89968104797994,-0.25613583568355985,10.379644831501242
1,64.69817765786206,1.6453192194288189,11.41832037290169
2,39.66246192029868,5.731549155119499,14.041057180584211
3,57.26342770252081,7.6287522700641155,16.314030469670328
4,85.39871032945963,8.700274585534538,20.3162898050194
5,84.35968104797996,12.29039094722227,21.803545682921875
6,83.48930395528227,12.457299811766601,19.40878890525937
7,86.63751319863277,17.048434564810282,22.534968293382757
8,68.24378736065361,12.57678022112208,18.22973728329381
9,66.34051778424038,13.750541370742544,19.18090732731702
10,84.35606371931283,14.49271949334529,19.70665902580275
11,75.1828888400368,18.93336559820009,18.95308977409895
12,75.04675666571221,18.682884019149117,21.04031654711253
13,86.00901301948916,24.902025964730978,23.97445636382881
14,88.13148899640885,25.353850861171573,22.974768004330688
15,88.99385052684494,26.319029447840176,21.416740727807674
16,85.75402398497816,27.299116435328298,22.791550682137224
17,84.49874178945527,26.35484427985732,22.766931502639494
18,87.921682633452,25.26865739565538,22.414911284863592
19,75.40157804100163,25.058227338080993,21.894409929570106
20,87.46951855242155,23.969837441538242,21.73916046708489
21,75.4825471035353,25.08528913554601,21.187471716100404
22,84.2783777321935,28.21928489093232,23.266773242421454
23,74.99364684039827,24.08245863258442,22.591352716881936
24,66.56627799644576,18.34521356387094,18.931656058555866
25,85.31248350911167,20.415221061545587,21.832904255077416
26,85.68307034478389,26.567398017031334,22.906548717508922
27,84.98424995824665,30.12340551696621,23.034986055715905
28,87.16521039683077,27.659376633634782,21.92743505157008
29,86.32467888464232,25.854326182064597,23.75823151362532
30,85.663547911381,20.096611403534542,21.532058183212488
31,86.5197425546912,24.19240949288063,24.87658485773887
32,90.40695546585759,26.144508367853994,23.93247851944739
33,86.31457939139344,27.08321826520639,23.690242272408476
34,84.64455964963238,25.184639454317914,24.78499466009481
35,86.80878821817866,25.837889425866766,26.66190336840104
36,86.95315225241282,21.424132555586265,24.097329612864613
37,85.4232159867714,20.33877022348578,19.079863805756794
38,66.27968822339258,21.640375273049845,20.08456178880964
39,75.16518926293739,22.943667411609027,21.498476954282793
40,84.15379137609952,25.43249958463545,22.13108153106826
41,85.06885900702332,26.534426670512197,22.40856113246465
42,84.46164533066627,25.463252780713393,23.466529078156125
43,89.30384284030168,26.020257012291804,24.457876725691637
44,87.37736666659866,24.75185185677755,22.596929657483656
45,86.30103188625358,28.619108464859988,25.092920259376125
46,86.07667761151174,27.94754979089566,25.279019473525604
47,84.61385326087634,27.072036797800223,23.79083346943252
48,86.48152128350772,29.084309001507844,24.500676203795912
49,86.44631782016779,30.126803650523616,25.60628792840011
50,87.46788221052462,29.229638572797658,28.493414833279626
51,86.65655240703899,30.65554934930343,26.87984629044769
52,87.81667761151175,28.7820740617715,26.74955913161828
53,88.13736716631766,30.401939015765237,27.345045234971643
54,90.04321598677141,30.794154132772864,27.929278410207125
55,90.66691377820123,30.564575105056974,29.968288073714625
56,92.26896154643433,25.681078359672306,31.538114314285135
57,90.90394224923466,29.89843774399716,32.34773829660414
58,88.84788221052462,34.25497052594656,32.85153114264097
59,90.3204185359351,37.220513903764264,33.79714293041631
60,90.94190280195868,34.68813109797949,32.77398659904128
61,91.46628484395721,37.08769464144853,35.56356176568235
62,90.56695546589962,37.28922385751955,37.38906450748764
63,91.63315225241283,39.414213415139564,36.13157448832175
64,90.09854308107202,51.94619322630705,33.70396177949196
65,91.33703951986408,47.944746863464914,35.60634540433465
66,90.10896154643433,42.645613151901244,35.15791612358851
67,91.4535612249423,41.946220685469555,35.6117299677156
68,91.50873816020956,43.04595056615214,38.17196873011343
69,91.96506926914799,53.99199205973628,35.09420511245743
70,91.61061166337205,51.47810328289201,36.63017797814072
71,91.91959913428288,51.667066987453616,36.09269726262546
72,91.44931473973875,45.37815028902036,36.89245585465794
73,91.8735612249423,48.03640906846836,37.13906178860696
74,91.80990021702645,44.619091333947175,35.923571017760885
75,91.23858512203887,43.23152137139733,36.73092840850109
76,91.98779752022554,45.597518653120986,36.98179432658837
77,90.93275134159978,44.63261330031215,39.30666564384112
78,91.10957298262517,48.20037671314873,38.31211126704951
79,91.52675666571223,46.18809248563849,38.4646985437048
80,91.9187417894553,48.3305048096295,36.68109440560855
81,91.36226421822039,50.90962240144579,36.14707220714775
82,91.28384284030167,45.09618377462868,36.5459453227059
83,92.16324619773174,39.09283076824741,36.82453590609601
84,91.39899466037676,42.037452470599526,37.60555530735444
85,91.66159479915267,47.27819683967044,38.176035488864265
86,92.0005177842404,44.54756595446613,37.545747773156194
87,91.67466846406766,44.781136717196944,40.36753003912182
88,91.3602701740138,39.939267052497264,36.65093656667363
89,91.51463815194546,42.290031684968405,38.10605864409113
90,91.47173587691744,46.07554502945742,41.242948045539336
91,91.28464199847768,48.38052778709229,39.25401117719717
92,91.57746448281209,44.64372358852065,39.286474449067214
93,91.50672037186033,47.76425353739961,38.604849594526165
94,91.45850831567898,57.34969205992154,37.69577714548429
95,91.47379137609953,61.07569126075088,37.61540448914849
96,91.47173587691744,49.54324569704388,39.23801884662586
97,91.47379137609953,49.37032907723789,41.835999091793695
98,91.47173587691744,48.63804266534735,40.48065214787341
99,91.47173587691744,54.13501274188846,39.39631995399002
