generation,max_fitness,mean_fitness,stdev_fitness
0,39.20090734553948,2.040588424036138,9.65495562971785
1,74.32417677836516,12.51548834670247,15.21880038023598
2,56.65611956587367,15.84089884073383,14.818843479778153
3,74.28219530497631,16.613185363036322,14.907678285022756
4,85.38545710274006,16.647405042210075,16.926290218993426
5,84.26064962889991,19.18167487718282,17.73585700236063
6,56.438969334103426,19.128660889334487,13.625681443036544
7,74.70289068006606,20.839492627897915,15.763571647362111
8,74.43896933410343,22.66735420172303,13.724010207346504
9,65.84514190598358,19.75144385620747,15.967986850442808
10,74.49571182646335,21.78784947136928,16.056184679169057
11,65.58654104283264,20.32358112651353,17.83682202900802
12,83.94307034478388,19.33746175327899,18.110938020703
13,87.6600955456225,18.743970672965045,18.789053365436118
14,65.74424995824663,24.49330298802891,17.603018402793126
15,74.60473840188455,23.08151331059972,17.3334295466162
16,84.05697054307936,23.09093576705513,18.363897130363345
17,86.13842287072359,25.697949319018385,20.989642795196943
18,84.95697054307935,21.41066051629488,19.908984062046375
19,84.07428018061445,24.058606177029183,20.489858308981578
20,86.2248014366599,23.41133945518619,22.025773621512204
21,87.51689264854284,24.169016208920674,21.45807201429334
22,65.75002475774052,23.25597424621957,19.521573805916503
23,86.00497518017193,27.208927247670573,24.280455233519653
24,86.23111060585316,24.780991812531994,21.771065491572852
25,74.58982511803383,24.786339425359092,21.884023384081047
26,85.51111060585316,23.023996354833606,24.006248066318147
27,85.27111060585317,26.031772356938927,23.072204737330708
28,87.12952957785585,30.552361903088674,24.991466446515044
29,87.85111060585317,26.610250928686728,24.300734253274822
30,87.73111060585317,34.52611473700941,29.47132636226681
31,88.15111060585316,26.422073406746502,27.132565116205154
32,88.9200955456225,28.681083435505144,28.064864684261888
33,88.98952957785585,34.7650607460466,28.50961611186159
34,87.96952957785585,36.74782543112135,28.8722329471281
35,89.05111060585317,35.534973296201585,31.209734825226214
36,88.03111060585317,36.318715193121136,30.24760938253477
37,88.21111060585316,40.42592373579184,31.285991948439566
38,87.61111060585317,38.85804000261754,31.099830338828262
39,88.44952957785586,38.048322660191964,32.91524361190375
40,88.62952957785585,50.593886904181424,33.23530376085429
41,88.69111060585317,48.772813872573394,36.37505737638015
42,88.39428018061446,38.88535270285421,36.26969302703072
43,88.44952957785586,44.4920777464431,36.06040645968831
44,88.33111060585317,45.95996822161779,33.51693431378884
45,88.74952957785585,50.502500607067205,36.24772945134626
46,88.68952957785585,49.11135657381214,36.78248525316638
47,88.68952957785585,46.1417866853677,37.130636423755
48,88.74952957785585,51.11452766226702,37.26688284335137
49,88.98952957785585,49.72253757232995,37.24315174671567
50,88.98952957785585,49.426053259997815,34.542213337627686
51,88.62952957785585,50.09736137912176,36.19491515613351
52,88.80952957785586,50.787578934525925,37.82570127052762
53,89.22952957785586,46.151382018932615,36.65193673560936
54,88.68952957785585,44.75798205517322,37.867663357346714
55,88.86952957785586,46.242756487191954,38.66587420943816
56,88.93111060585318,53.398924118407756,36.39046569407258
57,88.9279510455628,43.83480845422738,37.73468245016092
58,88.99111060585317,50.82810421400166,38.04778316757595
59,88.50952957785586,40.62588316095443,39.19352614575925
60,88.68952957785585,41.68787511140664,38.81787209636707
61,88.62952957785585,45.58951624911976,38.64378934133876
62,89.0479510455628,52.10237867184858,35.94472306516974
63,88.68952957785585,42.19113078900744,37.11079042544638
64,89.22952957785586,56.14245525602535,37.11822733034385
65,89.22952957785586,48.424272333909904,39.43586533679577
66,88.80952957785586,51.528002291655554,38.19951527778143
67,88.63111060585317,51.89444046620443,36.614379592863294
68,89.53428018061446,45.644606373730085,37.678581978672625
69,88.98952957785585,52.30325665722311,39.82785838709593
70,89.05586874329958,49.50964558966989,40.424025172656755
71,88.99111060585317,40.670286385170996,39.98204710739609
72,89.10952957785585,47.46291845943298,37.97547496471992
73,88.63111060585317,49.70974697237611,39.3928516966867
74,88.62952957785585,44.40595762414938,38.15167011957686
75,89.10952957785585,52.6879309866786,37.66624474445051
76,90.31586874329959,53.44460065547721,37.41911551436353
77,88.92952957785586,41.99883990231622,40.32805526378875
78,89.83111060585317,56.15201744134778,36.22627749354853
79,89.10952957785585,45.95716379073351,37.669576108523614
80,88.80952957785586,50.80441167343247,38.34682710490269
81,88.80952957785586,44.257612510032075,40.999221855119444
82,88.80952957785586,43.96198192251689,37.53162535175064
83,88.92952957785586,37.257500846018104,37.8730073153784
84,88.98952957785585,41.232715322812936,37.03943878592399
85,88.80952957785586,48.55775390607437,37.41202489445788
86,88.44952957785586,42.625605214755886,37.58216796226505
87,89.67689264854285,50.37168803428458,37.42313233158881
88,88.93428018061446,45.93514207714449,36.942478245358025
89,89.15697054307937,48.03680679793193,38.655514915368165
90,89.04952957785585,46.48332113396869,37.45429333375573
91,88.62952957785585,46.60802348451506,38.825077482419346
92,89.34952957785586,51.231411278399555,38.174305899323635
93,89.41269413745881,42.60114644310245,38.92387003935056
94,89.34795104556281,39.304771497452805,38.468148876427406
95,89.04952957785585,41.22149253517374,36.724658651905244
96,89.22952957785586,51.439493086725285,37.76840195314308
97,89.34952957785586,45.348387526231924,39.854846413345314
98,89.22952957785586,43.59020237556887,41.50580860378855
99,89.53428018061446,49.450808626525614,39.50059307216256
