generation,max_fitness,mean_fitness,stdev_fitness
0,57.256996812190515,-1.2880732503354368,10.864248019693687
1,47.87970258104905,0.5840190145595373,12.002863348951362
2,66.91859563501554,8.739365353334524,16.11502276803392
3,57.0704108566101,11.112718630680922,16.25953177362802
4,66.26990021702643,17.233263105185117,20.94916789611268
5,94.91240366476762,25.108973803417317,23.510039487441652
6,94.85250552318655,24.355546335460613,26.620133906862726
7,94.85250552318655,21.62747551395713,28.752551287580317
8,94.87603602059674,38.32661177233856,32.48345754200508
9,94.91859563501554,44.352995415400166,35.46463586383889
10,94.91859563501554,42.67797024935241,37.93864957323237
11,94.95014399275047,48.57409823029615,37.837166621249416
12,94.92482618476618,56.17544738181319,38.956411924301264
13,94.91859563501554,49.36495239537443,39.81007989629544
14,94.91859563501554,55.45127805000574,38.92264234838086
15,94.98272016318508,43.92111144954888,42.41830428359287
16,94.91859563501554,63.960857973852065,37.0816833877184
17,94.91240366476762,61.08081801671905,39.56471883163678
18,94.99605369405454,56.7220352190573,39.459901926288666
19,94.95014399275047,51.642536820896765,41.276347597149446
20,95.00956741322126,64.70941491897587,35.45386775367737
21,94.95014399275047,55.069713635390784,39.847159974076355
22,94.98936470590374,61.182794364537756,38.19234180921887
23,95.01639337829167,50.904935116762275,39.29094530027942
24,94.98936470590374,55.16243336944458,39.553584420248
25,94.95014399275047,45.74091962051336,41.9598352188486
26,94.97611947915372,52.57460140412865,40.59004160324608
27,94.99605369405454,45.62529702232295,40.94008457870771
28,94.95014399275047,54.63010475972802,42.485361272179325
29,94.94375419465169,56.28173729111602,40.828301652795915
30,94.99605369405454,55.787939249230845,42.903560279888985
31,94.98272016318508,52.73496275824005,40.01278260927605
32,94.98936470590374,52.054266303554975,40.86965118850382
33,94.99605369405454,56.40382417573113,42.1888182129098
34,94.91859563501554,58.06652667364485,43.383395935459895
35,94.91859563501554,55.18901266757472,39.874842450890384
36,94.98272016318508,64.43716609963113,39.31346466586481
37,94.91859563501554,57.93713872655748,40.65445405420328
38,94.94375419465169,54.194879091641106,43.40081035844485
39,94.92482618476618,63.44926715896253,39.3858189228951
40,94.99605369405454,54.5207690941612,42.110175989903794
41,94.91859563501554,63.44448191212589,39.29739158771268
42,94.99605369405454,62.52661187118079,39.56989103029931
43,94.91859563501554,60.9961701452362,42.587712668035195
44,94.99605369405454,61.92816381875017,39.95821791398861
45,94.99605369405454,67.12153355518969,37.30294908142328
46,94.94375419465169,62.86428291068198,40.63602311027135
47,94.91859563501554,63.10125583883162,40.02000415848858
48,94.91859563501554,58.59347711004917,42.59945803891267
49,94.97611947915372,66.26087512510622,39.36479608172662
50,94.95014399275047,59.454258823881645,42.964548780450514
51,94.95014399275047,59.27294781993682,40.87553454168209
52,94.98936470590374,61.60740379612073,40.49077198039573
53,94.92482618476618,61.449552468701185,40.31312259695123
54,94.95014399275047,67.67332402621315,39.33398579172171
55,94.97611947915372,61.26128763849276,43.03160557714824
56,94.92482618476618,57.163936955782376,41.651837974385096
57,94.98272016318508,63.127965144946856,40.287166472273356
58,94.98936470590374,59.20847381582221,43.241203739018005
59,94.91859563501554,59.66127667168743,42.28726160331429
60,94.92482618476618,58.65430087556283,43.92880762321959
61,94.92482618476618,64.83460931857645,39.43266417849051
62,94.91859563501554,55.59099220448755,43.83506639176017
63,94.91859563501554,65.48253082581796,40.788015111035556
64,94.94375419465169,56.607410797805905,42.091865627933316
65,94.94375419465169,57.81671262437333,42.847405088091996
66,94.98936470590374,62.3440223193572,41.899969629514636
67,94.91859563501554,59.72931130652145,42.246870374751225
68,94.91859563501554,62.001585902855915,40.23417914741444
69,94.91859563501554,59.3152021456052,42.91998537425007
70,94.91859563501554,60.55613845170985,44.12356469439281
71,94.91859563501554,67.76526577946626,39.80554426407559
72,94.91859563501554,60.72999922297465,42.36965590912029
73,94.91859563501554,68.03970776069828,40.030542671809755
74,94.91859563501554,66.34885484454774,40.176647070798616
75,94.91859563501554,58.70635610832982,42.01126713652648
76,94.91859563501554,59.230600129742086,41.36640437180498
77,94.98272016318508,56.264891505228924,43.95726967960969
78,94.95014399275047,69.37338412409672,38.99847594255067
79,94.98272016318508,60.1091260609037,43.046537657448894
80,94.91859563501554,66.19532951821613,39.78660010873447
81,94.94375419465169,60.836516399151506,44.0919166576601
82,94.99605369405454,65.51992636322996,41.7852662343356
83,94.92482618476618,67.89443896908635,37.91355861145831
84,94.91859563501554,61.01422508562937,45.72129168361852
85,94.91859563501554,54.41712224504373,44.334737526513386
86,94.91859563501554,57.550160582275524,44.372412237991654
87,94.91859563501554,52.04421931672441,44.232087237052795
88,94.97611947915372,62.7759806500841,41.361026158235425
89,94.91859563501554,63.07648545544666,41.77891774585011
90,94.95014399275047,57.95574511191097,44.87626238724812
91,94.91859563501554,55.790225310540244,46.15263438031226
92,94.92482618476618,53.56404811424276,46.81578622138614
93,94.91859563501554,54.448286985615475,45.538360747708744
94,94.95014399275047,47.57675403147452,46.7794718568432
95,94.91859563501554,58.53309612354569,43.161365474425324
96,94.98272016318508,56.61284687499622,42.86603224819807
97,94.98272016318508,67.60636155048797,39.40424538872232
98,94.91859563501554,65.15094521917358,41.63158218918455
99,94.91859563501554,62.52783478554855,41.4307202975507
