generation,max_fitness,mean_fitness,stdev_fitness
0,56.65787858127885,5.584996116433111,13.10455589093554
1,48.1194670135993,9.760716025120294,14.534920239773243
2,56.68645195372291,12.15707698834181,14.648660272595743
3,47.938543081071984,14.799828523765129,13.640386250727772
4,87.3974121078107,15.230508673781204,15.78064566096438
5,84.89353302986306,16.753123116020603,17.728994904493234
6,83.10515001416695,21.17663725589845,17.609212562708326
7,86.58009554562248,19.903530791674847,17.81118151158662
8,84.84952957785585,22.245870147796314,17.310000642973126
9,85.17995543807338,19.22670060568546,18.30741697509868
10,85.16322500981417,20.683307907621348,18.943098892004063
11,74.57028052196087,24.393514034961612,17.439839708649213
12,86.1254386081856,22.22885912848038,19.697040473797813
13,74.53853182364628,21.716338364250472,17.94298227659862
14,86.28009554562249,23.474606525469753,20.683530965035633
15,86.8200955456225,27.355154862387074,20.502494524506627
16,87.51686730400924,26.1030595652091,22.262005086601476
17,85.51428018061445,24.648790190016154,21.629455273943712
18,86.47586874329959,24.05130576409985,22.22826530390807
19,86.23111060585316,29.130245989129826,21.512451126924816
20,87.07428018061445,28.093065432662346,25.442557398377243
21,85.81111060585316,27.27651701514336,25.91874163814889
22,86.95111060585317,23.236199869035225,23.605239337196107
23,87.37111060585316,30.626016997459605,28.715262235281642
24,88.12969895180333,29.92481621811445,27.572101796937183
25,89.11111060585317,30.764960261710463,27.407783238275645
26,87.91586874329958,31.435717173907435,29.58125369075878
27,87.24952957785585,32.375332953407444,29.61290268474129
28,88.68952957785585,40.12092537557187,31.30485151750648
29,87.43111060585316,38.50409145712957,35.04018904314263
30,88.03111060585317,43.457426203264966,35.828454048274146
31,88.6279510455628,43.22558580530211,36.009479946767975
32,87.54952957785585,41.27434552138784,34.244188619928465
33,89.7790534593671,35.89873303235574,35.132362237176125
34,88.38952957785585,48.66484684137513,33.77465560081464
35,88.6279510455628,51.77406425548631,36.65965773079172
36,88.80952957785586,42.658903514887506,34.686578134611885
37,88.80952957785586,56.41474973210104,34.87660309064732
38,88.74952957785585,47.64566894059214,36.468277994936805
39,88.80952957785586,43.08967902141276,37.863969224350704
40,88.62952957785585,47.3307044167643,34.438470397673065
41,89.24064962889993,49.8556521960498,33.77220460051337
42,88.26952957785585,46.450060033455635,34.16802666288248
43,88.62952957785585,41.503875967008405,34.48481891686783
44,88.62952957785585,42.692841917642625,35.054730304757705
45,89.05111060585317,46.10536843559499,38.66501159252387
46,89.85321458923951,40.715790335676935,37.4750835214222
47,88.86952957785586,34.2257452671278,37.68999622668149
48,89.85321458923951,41.911016307875535,39.060565158944264
49,89.91321458923952,51.22974747027235,37.59236811247811
50,88.62952957785585,46.933849664796035,38.723581099572904
51,88.80952957785586,48.12367973473042,37.225796333176696
52,89.91321458923952,52.5290172524408,36.639754390270035
53,88.80952957785586,33.00731510024019,38.06922599309179
54,88.68952957785585,47.903851239244595,37.432101558622115
55,88.80952957785586,45.318072149738924,37.03136523403315
56,88.80952957785586,48.14762722806877,33.526633360441735
57,89.85321458923951,48.031705795232845,35.61397500331738
58,89.91321458923952,46.934114088663875,36.69061863689571
59,89.85321458923951,48.93054378145874,34.37558189869319
60,88.80952957785586,42.52272803910124,38.163749172854935
61,89.4679510455628,42.46543541698806,37.01416354095513
62,88.68952957785585,44.218288958976245,36.880598663245216
63,88.86952957785586,39.833326673499926,36.6621839284952
64,88.86952957785586,50.24344442330496,34.67899404993209
65,88.86952957785586,47.31170454939727,34.73050009467351
66,89.85321458923951,45.94095520650757,36.75996366860214
67,88.86952957785586,45.094554598959924,34.4045056729713
68,88.80952957785586,48.72547294042332,36.48450843283649
69,89.85321458923951,48.19456902264893,37.819326649892055
70,89.34952957785586,45.984367162817165,37.962565036197624
71,89.85321458923951,45.18833972445406,35.99477637694855
72,89.6479510455628,45.28249424271075,36.9359088224781
73,88.86952957785586,44.27184993927713,38.594403205920756
74,88.86952957785586,47.33146538665363,37.56097403725496
75,89.28952957785586,41.18832240757405,35.774565689095326
76,89.28952957785586,37.60202058472653,36.80250530074547
77,89.4679510455628,41.40994718613144,33.62281326709762
78,90.00952957785586,41.02957546075755,36.398057390746644
79,89.6479510455628,48.31077574877291,38.63502665625742
80,89.23111060585317,46.16519488333273,35.130114970566616
81,89.46952957785585,47.78006141002081,36.714100909574285
82,90.36952957785586,49.647229864123155,33.23590394043432
83,90.36952957785586,45.37807893373088,35.718866601702814
84,90.54952957785585,43.73328066861372,38.21629614867455
85,90.12952957785585,48.42025392527576,36.15160673349293
86,90.66952957785585,45.34448010308171,36.127863552866
87,90.18952957785585,44.036497165633634,34.53322964840588
88,90.06952957785586,45.32269609887022,37.582872736767506
89,89.6479510455628,44.03222470558222,35.07452882369092
90,90.54952957785585,42.12121386702307,36.96492080377054
91,90.54952957785585,54.90728275792684,35.36142521284787
92,89.6479510455628,39.59126694163636,35.90248841710499
93,90.06952957785586,35.33162971896683,34.7949215173066
94,90.18952957785585,38.396159359479995,34.26117216934076
95,89.79321458923951,48.88858047781214,35.689307282792576
96,90.00952957785586,47.45842036516203,37.343256344670245
97,90.54952957785585,52.86515842978877,35.65757939640557
98,90.54952957785585,52.471081304872534,35.01457063832007
99,90.18952957785585,43.14955437934871,36.633398192022725
