generation,max_fitness,mean_fitness,stdev_fitness
0,57.269900217026425,-1.202228441409106,10.855788713636825
1,95.030186700424,8.540714403006387,19.858466794324908
2,94.15297592783952,12.655535351183893,18.88956167871396
3,94.56355803717005,13.553746612668157,21.67112253176078
4,94.91859563501554,23.77084490476771,26.055715842505915
5,94.56355803717005,28.778640773387803,28.7824455544879
6,94.85250552318655,34.981903187012435,33.29916382637384
7,94.82385026742617,45.3772054024449,33.725183222631316
8,94.85833644349734,50.14911143447213,36.227122044044116
9,94.85250552318655,43.90044558891891,39.21280235175049
10,94.91240366476762,52.304638690002065,40.754694880468186
11,94.91859563501554,48.31585365849079,41.847650465250844
12,94.91859563501554,57.824130171052836,39.25722948963673
13,94.97611947915372,61.42928689825804,39.31279241202797
14,94.95014399275047,53.81144018200238,40.02998196115434
15,94.95014399275047,56.80658662565138,39.87276309211203
16,94.95014399275047,53.396519420667836,42.318643790036944
17,94.95014399275047,54.24480531736048,42.978742534558
18,94.98272016318508,56.603382093003376,39.02300160145942
19,94.98272016318508,54.19752153487216,39.345671577706774
20,94.98272016318508,65.44438354409513,35.46440759010427
21,94.98272016318508,63.3635726379256,38.11257471640309
22,94.95014399275047,61.86686803347717,39.584387953531966
23,94.95014399275047,63.09575292684648,39.00163373498471
24,94.98272016318508,61.26131825937228,38.55279086685713
25,94.97611947915372,57.36597176236416,42.4425465820353
26,94.97611947915372,64.69376462853148,39.343212733367594
27,94.98936470590374,58.56153864943559,41.673308758815836
28,94.98272016318508,55.941819373502,39.148550499195196
29,94.98936470590374,57.63015761688477,40.932768132735
30,94.97611947915372,52.00595826595343,42.3708302310346
31,94.99605369405454,61.56593190519944,39.3577192007447
32,94.98272016318508,54.20430340365653,41.33961108586199
33,94.98936470590374,63.07965308429061,38.607399601990906
34,95.03715536974009,58.373036155344835,43.060454436767685
35,94.99605369405454,64.05286674076574,39.87528764814225
36,94.94375419465169,64.66630579652772,39.23958515671332
37,94.97611947915372,69.24219911230439,38.15446538617991
38,94.98272016318508,52.95207900938175,42.359235158451014
39,94.98272016318508,67.25913917147297,38.98845639910718
40,94.98272016318508,60.56000526130804,42.64837684649551
41,94.95014399275047,63.987398308662385,39.81237456620132
42,94.97611947915372,61.668569121863236,41.0641375393651
43,94.95014399275047,63.803024059008386,38.66360291977135
44,94.97611947915372,60.72121875748185,41.40819251644438
45,94.98272016318508,53.43411004480556,42.363694250052035
46,94.98936470590374,55.3669898432411,40.25995399751449
47,94.98936470590374,49.759516530640276,42.2371860854592
48,94.95014399275047,53.62877361897303,41.81620644508666
49,94.95014399275047,51.88850533054292,44.541177727713865
50,94.98272016318508,54.898298322251115,44.0090426867547
51,94.95014399275047,60.64335806770444,40.744800030759926
52,94.97611947915372,58.71255179840672,41.61243117044714
53,94.95014399275047,62.026315675461056,41.25558986131524
54,94.95014399275047,63.814519399970685,40.69024144445518
55,94.97611947915372,57.997318389954465,41.06514111319751
56,94.97611947915372,63.4898262515555,39.472961049783734
57,94.91859563501554,66.50178461597548,38.61505913913204
58,94.98272016318508,61.56860695012545,42.49315666944809
59,94.98272016318508,60.50472258069181,41.677182205610436
60,94.95014399275047,52.650410573859006,43.24823905967937
61,95.02326625757942,69.25349519436207,39.117945325991364
62,94.97611947915372,65.3944580869091,38.357247904224955
63,94.97611947915372,57.971094892603645,41.8663492261086
64,94.98936470590374,63.94223059240871,39.10716242462249
65,94.95657488308075,59.141171011819125,38.72636563076704
66,94.98936470590374,58.62842001432566,37.94206472566135
67,94.98272016318508,64.46371777431345,40.38843695929924
68,94.95657488308075,66.74382556406478,39.878885174551556
69,94.98272016318508,61.28243301818601,41.21099146166809
70,94.98272016318508,60.28328323702438,40.217828638026546
71,94.98936470590374,49.613164466266646,45.48982858498507
72,94.98936470590374,64.88473815866759,39.76621979181211
73,94.98936470590374,64.24978520250293,40.49368487311498
74,95.030186700424,67.1811794858365,36.35586959089678
75,95.02326625757942,69.74071077783981,35.06754313665387
76,95.01639337829167,70.81369418381972,32.923880568264906
77,95.02326625757942,68.69822386618667,35.897988704687066
78,94.98936470590374,67.59301233605746,38.562776947007826
79,94.98936470590374,62.98335777067237,41.13299776403698
80,95.02326625757942,70.55629146399174,36.77755503765961
81,95.02326625757942,67.48621148976254,40.86624311694167
82,95.02326625757942,67.94527157693982,39.315202032559554
83,94.98936470590374,62.90660644597971,42.911173020539835
84,95.02326625757942,69.23838723340833,36.535904342842336
85,94.98936470590374,61.375511584089445,42.03389217298205
86,94.98936470590374,66.66723739568569,41.188309502799584
87,94.98936470590374,63.594529281037865,39.52386594115089
88,95.02326625757942,59.04536471962522,41.75058771990434
89,94.98936470590374,64.30690980962002,41.106830503974074
90,95.02326625757942,59.73708948268969,41.028231803304834
91,94.98272016318508,65.9065062385786,39.31001398111379
92,95.02326625757942,60.66641013041831,41.03883182740231
93,94.99605369405454,71.28941821899535,35.683606821602886
94,95.02326625757942,61.26605103767712,38.52705425426577
95,95.02326625757942,65.83804035870878,40.47510154443971
96,94.98936470590374,63.43913605526673,41.99702874459962
97,94.98936470590374,56.50761224260623,43.63025936003716
98,94.98936470590374,59.816774812545674,41.648915791066926
99,94.98936470590374,61.628145740887476,42.56132968675125
