gen,mean_fitness,max_fitness,std_fitness,mean_player_life,mean_enemy_life,mean_time
0,-0.21148812143076767,16.467422067295633,3.689856899151187,-0.3660254037844423,93.40542075648999,194.8714027960263
1,2.8954880740750197,20.852885682970026,5.414158667614291,-0.3856035067775631,91.91013576813576,193.47670104680913
2,9.467388772910061,20.852885682970026,9.30862610583824,-0.12363524750052256,94.64494946582161,186.44276357060394
3,9.460260053997061,20.852885682970026,8.718347754458767,-0.23441201391301486,91.24686907747326,190.47606971210823
4,14.300523901378371,21.78759422170035,8.151336993679,-0.2503946512252659,92.89990705610602,190.60164952239347
5,17.372369543280254,27.0,7.647996498246802,-0.13246633660770274,95.55000718320977,184.17674345636556
6,18.495506389583255,23.705771365940052,6.359531707118187,-0.12363524750052256,95.35228562179766,186.48156788013355
7,21.119135538185695,27.0,5.04560475490565,-0.12363524750052256,93.4679854229398,187.40091022764597
8,22.66226279538159,27.0,4.063530227264309,-0.12938572412845384,94.39587734795285,187.02232729215547
9,23.57652812903096,27.0,3.614990718997427,-0.15036719290604095,95.72956481096122,184.67153402360756
10,19.111520325451476,27.0,6.121061575159146,-0.23950792725894998,94.42486504547084,185.81968651407553
11,22.441352123298525,25.352885682970026,2.963132680220575,-0.1264451394891708,94.6082320091355,189.68732476604202
12,20.867421672784676,25.352885682970026,3.2366116800232825,-0.23441201391301486,92.14666055529773,187.68021706393878
13,20.411244734417597,25.352885682970026,4.366821019094533,-0.3527861870518131,91.7760762551488,193.42809449848167
14,21.85413277842703,25.352885682970026,2.890777668956343,-0.2503946512252659,92.89990705610602,190.60164952239347
15,21.15998107036536,25.352885682970026,3.4819915485559587,-0.1264451394891708,94.52324377186302,187.63790707869032
16,21.14454457188335,25.352885682970026,3.1825312968232544,-0.12363524750052256,94.64494946582163,186.7855887814164
17,22.339524355464174,25.352885682970026,1.4803102262191143,-0.12363524750052256,93.4679854229398,187.40091022764597
18,22.23955577615189,25.352885682970026,1.4278028321854213,-0.12938572412845384,94.39587734795285,187.02232729215547
19,22.65199682360246,25.352885682970026,2.586120497903041,-0.12094752472877207,94.76136360786896,185.634955312577
20,22.75090778152598,27.0,3.2252095016223055,-0.23950792725894998,92.2892545871938,192.72992621588844
21,23.014426855755154,27.0,2.9451136528637636,-0.1264451394891708,94.6082320091355,189.68732476604202
22,22.880116295290218,27.0,2.0550534025126916,-0.23441201391301486,92.14666055529773,187.68021706393878
23,22.073856266584098,25.352885682970026,3.0032878365529547,-0.36045545198772205,92.28925458719382,193.58136929483456
24,22.382651858441754,27.0,3.3911144306666148,-0.23950792725894998,92.2892545871938,192.72992621588844
25,22.383205011467936,26.28759422170035,2.4342675673854672,-0.2448303256424822,93.05768689930363,189.33474874593807
26,22.824276691860472,27.0,2.0734933578273655,-0.1264451394891708,94.52324377186301,186.16462857418293
27,23.075868795930827,27.0,1.8917018320308363,-0.12938572412845384,95.13611286002082,186.97743750620626
28,23.416145863370076,27.0,2.1870151996737115,-0.12363524750052256,94.64494946582161,186.44276357060394
29,23.923047034429082,27.0,5.226767245336375,-0.1264451394891708,94.52324377186301,186.16462857418293
30,25.29923357178823,27.0,1.8439044201653558,-0.12363524750052256,94.64494946582163,186.7855887814164
31,22.536754864872837,27.0,5.385264482960869,-0.1264451394891708,94.52324377186301,186.16462857418293
32,21.83641098246989,27.0,6.415013721410805,-0.22952843028982706,91.42922597169257,190.9683982160161
33,22.643344991502502,27.0,4.4596785193057675,-0.36045545198772205,91.59729530417377,193.48455519597061
34,23.455061176064554,27.0,2.5045663518125627,-0.1356972228664272,96.28184676464795,188.7591049836332
35,22.479305458073526,27.0,3.800921615652368,-0.1159080445317399,94.97964012420776,187.61286236357003
36,23.481658520347086,27.0,3.1999316465495617,-0.3383867508456166,91.18022220243317,194.02580161185975
37,24.69640510590463,27.0,2.2192706007066096,-0.3768397907144367,92.09399631885994,193.11213405929513
38,23.581299280487166,27.0,6.127962066032754,-0.12938572412845384,95.13611286002082,186.97743750620626
39,23.279148673323242,27.0,2.3212690333353425,-0.1183741731387982,93.74594349004875,186.8298988799694
40,23.444359013393544,27.0,2.067879439836202,-0.2448303256424822,92.11790468913146,194.04412202997705
41,23.12555782418723,27.0,2.9265928909932666,-0.1264451394891708,94.52324377186301,186.16462857418293
42,23.350501665433242,25.352885682970026,1.6744574820329499,-0.12938572412845384,95.13611286002082,186.97743750620626
43,23.71515754286635,27.0,2.8451883338152055,-0.1356972228664272,95.44147077304416,185.01539931335404
44,24.795231964926433,27.0,1.4755262499288146,-0.12363524750052256,95.84667337099579,185.23309163233284
45,25.174966588432042,30.78759422170035,1.4205430142426358,-0.12363524750052256,93.4679854229398,187.40091022764597
46,25.32438945183804,26.28759422170035,0.3776964255071686,-0.23950792725894998,91.97593578476071,187.1057035675094
47,25.347529677821264,26.28759422170035,0.5988638207329742,-0.1264451394891708,94.6082320091355,189.68732476604202
