gen,mean_fitness,max_fitness,std_fitness,mean_player_life,mean_enemy_life,mean_time
0,-6.356076472045171,-1.5969087963847928,2.3871906613455645,-0.10907557032776367,93.77780997940727,203.12358849904308
1,-4.555456302335449,13.325262233705985,4.538687817466438,-0.3804961755619663,89.46468816761328,197.00686465740162
2,0.51860394146496,15.951152161791413,8.4246185035846,-0.24789902347219017,90.46384025852556,196.7218201305495
3,1.012166040872763,15.420704757105128,8.035730339699171,-0.35568120759053373,89.3663578646081,194.5344509759355
4,7.445165677487521,19.45258292561733,9.455682342030215,-0.34811352232265,89.60910681140456,194.58394619876344
5,10.896718475747884,18.30485624485729,7.211562516275836,-0.34811352232265,89.11129303781196,194.9126986748697
6,13.02267119864753,20.59831526886062,5.059340700534659,-0.35568120759053373,89.38321782904379,195.61736981719187
7,15.799091430314201,18.30614596896623,0.7947106919050557,-0.37184853520828526,89.41476611660966,194.37937612878883
8,16.21852957431493,22.68307597308516,1.9848119454112947,-0.2597037388756278,90.00973741369346,196.46116452210728
9,16.086917841088482,22.68307597308516,1.3742095633202378,-0.23207568154843333,91.07253130585373,192.6172234377856
10,15.643320375712985,21.27848518174429,4.652011790745604,-0.2597037388756278,90.56681473176134,196.29409084174773
11,16.48741976301857,20.864136815513685,2.5003870327466777,-0.2371208050603558,90.87845589945925,193.45273201837566
12,15.828129476699619,22.206516760829526,3.3250384450885146,-0.35568120759053373,89.38321782904379,193.94519224081895
13,16.238132758448874,25.144851055593517,3.6607615819929626,-0.34811352232265,89.60910681140456,194.58394619876344
14,14.465628501778927,16.67626721466305,3.124831204950796,-0.35568120759053373,89.38321782904379,195.61736981719187
15,16.010301477520592,21.301180259150236,1.7276904080493263,-0.34811352232265,89.60910681140456,194.58394619876344
16,15.833104212015462,16.703016861729605,0.5826930109742114,-0.3635852344258789,89.14728933635587,194.987386296147
17,15.673491458536017,21.332550850559443,3.3960004287109027,-0.3408611572742615,89.33814109952421,194.20463917337852
18,16.647183598679486,18.30614596896623,1.1896840423417459,-0.3635852344258789,89.14728933635587,196.49330476474114
19,17.295337355920076,25.45425965904504,2.9751200720125115,-0.35568120759053373,89.02306303904531,193.3867888414091
20,18.02874790034801,23.953198536154073,2.7693494521459963,-0.3635852344258789,89.29906993677636,193.7647795049896
21,17.706446163176707,23.953198536154073,2.3162309780451267,-0.35568120759053373,89.02306303904531,193.3867888414091
22,18.513428495844845,21.332400190673688,2.125580203815418,-0.34811352232265,89.60910681140456,194.58394619876344
23,18.463741254147862,24.773258011395498,3.483852670022018,-0.33390480712580717,89.55573005667678,193.53000723456304
24,19.69569575416121,27.278310779706132,4.258180895748242,-0.37184853520828526,89.70412707289479,196.9556413831542
25,18.136730628474105,27.278310779706132,4.043958127785327,-0.3408611572742615,89.33814109952421,194.11189663133328
26,18.117808895877282,22.727909681563506,3.034844788358921,-0.38955560831344166,88.91070736025773,196.41537601757565
27,18.95803133707491,25.41028586869205,2.362967053035872,-0.2371208050603558,90.87845589945925,193.45273201837566
28,18.259343893695807,21.81197307789716,3.3321854222373277,-0.3408611572742615,89.33814109952421,193.91548536395695
29,19.59187492554322,21.337379092214498,1.409365506267224,-0.37184853520828526,88.90063682127305,195.8689110488441
30,18.871609665476793,21.76795451718679,2.666847510223061,-0.3408611572742615,89.33814109952421,194.11189663133328
31,17.883848510464144,21.529009307885367,2.507805527796765,-0.35568120759053373,88.87458201689483,195.75427262046523
32,19.3980246632754,24.07933860247402,1.949707025745416,-0.34811352232265,89.60910681140456,194.58394619876344
33,20.48405004297352,21.996890021500263,1.5583986198482582,-0.37184853520828526,89.05586698079401,194.82655949939718
34,20.072655545724714,21.996890021500263,2.5042726729681712,-0.24789902347219017,90.46384025852556,196.20696912727593
35,20.90955274469098,25.13931068311866,1.923829643346224,-0.3408611572742615,89.33814109952421,194.11189663133328
36,20.044743768961265,21.57442337549377,1.3781963953556917,-0.3635852344258789,89.14728933635587,196.49330476474114
37,20.105325574042226,21.57442337549377,1.327001776234423,-0.35568120759053373,89.02306303904531,193.3867888414091
38,20.041766586688013,21.327989181474642,1.4127325581989305,-0.3408611572742615,89.33814109952421,193.91548536395695
39,20.352612588607297,21.32995337779226,1.1808352809717648,-0.38955560831344166,88.91070736025773,196.41537601757565
40,20.64650711103585,21.32995337779226,0.9358162214194902,-0.3408611572742615,89.80942628691609,191.9646620028786
41,20.593484708941507,21.330134749711085,0.8533627751774764,-0.34811352232265,89.11129303781196,195.2944988391702
42,20.32590973784862,21.330038896912434,1.4617712048826554,-0.3408611572742615,89.33814109952421,194.4800363045516
43,20.65066185495001,21.330071646552863,0.9558332132972245,-0.3635852344258789,89.14728933635587,196.49330476474114
44,20.486835872242178,21.330038896912434,1.2580738351051548,-0.25366411704131087,90.24206910174709,195.66492221753728
45,20.314861876462583,21.329988222449092,1.621006233330691,-0.34811352232265,89.59260556961647,192.90967115861775
46,20.725188625107307,21.330103591435545,0.9340172989062514,-0.3635852344258789,89.14728933635587,194.987386296147
47,20.991431848880595,21.334992839288674,0.7996873397156041,-0.2597037388756278,90.00973741369346,198.0494119032414
48,20.43875883403795,21.334992839288674,1.3989367197335878,-0.2597037388756278,91.22738134285228,191.66453446282074
49,20.90854837545139,24.48784162402213,1.3327416323454393,-0.24239015628391927,90.67575491944723,195.62909594282925
50,20.89478228147708,21.330477890219274,0.818243661171752,-0.2870409745467465,90.30394779999465,195.14191700647189
51,20.45790166114858,21.330477890219274,1.4079538018034776,-0.23207568154843333,91.54588127849023,196.63807876289843
52,21.267757258119612,27.59094937098895,2.272233238991828,-0.35568120759053373,89.38321782904379,195.61736981719187
53,21.00755185142288,21.33027934078194,0.6991953336521517,-0.37184853520828526,89.41476611660966,194.37937612878883
54,20.66637052901667,21.330119267786,1.3615118372891613,-0.34811352232265,89.2566148892784,193.94270793512462
55,20.81668164005146,21.33018005062477,0.9034735621785369,-0.2660379764091797,90.33673704229211,197.3211704054332
56,22.06753001218858,34.23382875054227,3.164583384254635,-0.2272407715161743,91.25852023698177,193.27033603833615
57,21.176388122280713,28.040590268298654,2.1496588751718284,-0.3635852344258789,89.14728933635587,196.49330476474114
58,21.810619786963,29.38520503898413,2.692351581424552,-0.3635852344258789,89.13005470604385,193.9793279699332
59,21.356922808885997,29.38520503898413,3.0934512212949556,-0.35568120759053373,89.02306303904531,193.3867888414091
60,20.80340156998527,21.736097218499193,0.9867645187119913,-0.3635852344258789,89.29906993677636,193.7647795049896
61,20.629737437181294,21.330103591435545,1.28997169604305,-0.35568120759053373,89.02306303904531,193.3867888414091
62,21.792988682753457,36.41986835966151,5.612723296438513,-0.3635852344258789,89.29906993677636,193.7647795049896
63,20.42529203552311,29.261947808466758,2.218479219229145,-0.35568120759053373,89.02306303904531,193.3867888414091
64,20.67390143890598,21.33522661807727,1.099095345578963,-0.37184853520828526,89.41476611660966,194.37937612878883
65,20.769752857292033,21.33522661807727,1.1815515437705484,-0.25366411704131087,90.24206910174709,198.54861130656224
66,20.95429686390691,21.33522661807727,0.8368825446750197,-0.2597037388756278,90.5394385735486,192.2215450623945
67,20.723633529559628,21.33522661807727,1.2395873577995737,-0.2597037388756278,91.22738134285228,191.66453446282074
68,20.49729848293264,21.334992839288674,1.1741628922890284,-0.24789902347219017,90.46384025852556,193.57018048121924
69,19.999095082868852,21.329988222449092,1.7120049520080776,-0.34811352232265,89.2566148892784,193.94270793512462
70,20.482187783206733,21.329988222449092,1.1392135476130618,-0.37184853520828526,89.05586698079401,194.82655949939718
71,20.58556964862213,21.329988222449092,1.1972829984361075,-0.25366411704131087,90.24206910174709,198.54861130656224
72,20.764318166730856,21.330119267786,0.8885694856646309,-0.24789902347219017,90.46384025852556,196.7218201305495
73,20.576778083881567,21.3300553734833,1.202466313519145,-0.35568120759053373,89.3663578646081,194.5344509759355
74,20.665766865638098,21.33016513899346,1.2277923423792712,-0.35568120759053373,89.38321782904379,193.94519224081895
75,20.697707719632003,21.33002221448413,1.0772025768919926,-0.25366411704131087,90.7861911333483,195.14879709545258
76,20.62081302774035,21.336452436682634,1.2454331408573427,-0.2371208050603558,90.87845589945925,193.59696238897362
77,20.72080154495544,21.33026568806201,0.9943497582103633,-0.34811352232265,89.60910681140456,194.58394619876344
78,21.356790372945913,25.378214337813542,1.0814192612047715,-0.3804961755619663,89.16859788676337,195.48014162594538
79,21.496230463971187,25.378214337813542,1.4876160079860103,-0.24789902347219017,90.46384025852556,196.7218201305495
80,20.854220372969667,21.329988222449092,1.30357467752143,-0.34811352232265,89.2566148892784,193.94270793512462
81,21.58857357192733,25.375905489476086,1.4829694404988965,-0.35568120759053373,89.38321782904379,195.61736981719187
82,20.88162288482402,25.23995679489203,1.874638255622024,-0.3635852344258789,89.29906993677636,193.7647795049896
83,21.18111373901313,21.43140776753134,0.3168943607628389,-0.35568120759053373,89.02306303904531,193.3867888414091
84,21.380483175785006,22.527912329182623,0.4708024572395575,-0.2597037388756278,90.56681473176134,196.1241534850909
85,21.55573355584243,23.030048323785177,0.5542197502149419,-0.2660379764091797,91.01341503414136,192.69821618870995
86,22.09016371709258,28.194940799399717,2.0159734903949813,-0.24239015628391927,90.67575491944723,194.24565709861906
87,21.180211553739653,28.557471643392883,1.8117298062458347,-0.3408611572742615,89.33814109952421,194.20463917337852
88,21.29652400673917,27.03007331327795,1.7714725630265615,-0.35568120759053373,88.87458201689483,195.75427262046523
89,21.229159476870596,25.66391063480015,1.2606238527394902,-0.3635852344258789,89.29906993677636,193.7647795049896
90,21.611728829256677,29.92991171758783,2.276692405853538,-0.34811352232265,89.11129303781196,193.57140536293528
91,20.9552902047919,24.107518641695197,0.9617540961266198,-0.35568120759053373,89.38321782904379,195.61736981719187
92,21.229376616474674,26.935878266419472,1.8673933240590497,-0.34811352232265,89.60910681140456,194.58394619876344
93,21.33335208500971,25.400523676017578,1.6294358249805312,-0.2597037388756278,90.56681473176134,196.29409084174773
94,20.957352254001076,25.85447243159607,1.5120958796102493,-0.33390480712580717,89.6951204040017,191.4495164121632
95,21.151972861941914,25.85447243159607,1.1100152731193076,-0.38955560831344166,89.37646948157841,196.19090064860558
96,20.559158236543954,23.588898532666615,2.333828008203674,-0.2371208050603558,90.87845589945925,193.45273201837566
97,20.96515634758458,23.588898532666615,1.1374589409752585,-0.34811352232265,89.60910681140456,194.58394619876344
98,21.336120330842295,23.588898532666615,0.9542860776706538,-0.34811352232265,89.11129303781196,194.9126986748697
99,21.808177338020283,31.27194663704014,2.974091140060278,-0.3408611572742615,89.33814109952421,194.4800363045516
100,20.63165245861902,21.443217383912987,1.413691844710699,-0.34811352232265,89.11129303781196,195.2944988391702
101,20.48431540096844,21.443217383912987,1.365938585087634,-0.3635852344258789,89.14728933635587,194.987386296147
102,20.88557857664081,25.372660927233916,1.2106520271791976,-0.34811352232265,89.11129303781196,193.57140536293528
103,20.684959408932226,21.691915015210903,1.0776482110088341,-0.3804961755619663,89.16859788676337,195.48014162594538
104,20.96879594620101,21.344792222926465,0.8483598197615407,-0.24239015628391927,90.67575491944723,194.47280980360318
105,20.71960574713689,21.34302676494159,0.9919744005968436,-0.24789902347219017,90.46384025852556,194.72217009283514
106,21.007168599614097,21.34302676494159,0.6857104655206087,-0.35568120759053373,89.3663578646081,194.5344509759355
107,20.855437723611207,21.34302676494159,0.9029640228752078,-0.3635852344258789,89.29906993677636,193.7647795049896
108,20.69928739687958,23.748896323374524,0.9546083487653567,-0.35568120759053373,89.02306303904531,193.3867888414091
109,21.013998376321997,21.33015003939596,0.5530502567307309,-0.37184853520828526,89.41476611660966,194.37937612878883
110,20.840243607971733,21.32975196224171,0.7092636545069179,-0.34811352232265,89.2566148892784,193.94270793512462
111,21.036170796795677,21.330376570174927,0.5148052072279587,-0.35568120759053373,89.38321782904379,195.61736981719187
112,20.748665658828426,21.362511310974405,1.032901637085718,-0.3408611572742615,89.33814109952421,193.91548536395695
113,20.834130256625812,21.356480525977215,1.0700572298021855,-0.35568120759053373,88.87458201689483,195.75427262046523
114,20.75146388423113,21.356480525977215,1.4087542329871814,-0.2660379764091797,90.33673704229211,198.57800221843542
115,20.710351846925732,21.384342774754565,1.566965766563658,-0.24239015628391927,90.67575491944723,194.24565709861906
116,21.476945276002333,25.024038363470293,1.75349753801207,-0.2597037388756278,90.00973741369346,198.0494119032414
117,21.691359581809678,25.052073739265737,1.609249521344708,-0.24789902347219017,90.46384025852556,193.57018048121924
118,22.046500163016972,25.49710516222626,2.6050558364090532,-0.2726889258194092,90.78875040999489,194.60478540483328
119,22.2183020884261,25.49710516222626,2.234204328176199,-0.24789902347219017,91.626136736359,193.359983787852
120,21.549374084469605,25.49710516222626,1.5714891155391086,-0.24239015628391927,90.67575491944723,195.27312156290634
121,21.13206651377274,25.378264891630437,1.6633124772615961,-0.3635852344258789,89.13005470604385,193.9793279699332
122,22.1394593423775,39.17000386722982,5.939804473073051,-0.24789902347219017,90.46384025852556,194.72217009283514
123,21.91733440909091,25.378264891630437,1.618153226867173,-0.24789902347219017,90.46384025852556,196.20696912727593
124,20.841056682897452,21.335659460158716,1.2876574502801283,-0.34811352232265,89.2566148892784,193.94270793512462
125,20.613380368971104,21.336540116515437,1.366064805148241,-0.2597037388756278,90.56681473176134,196.29409084174773
126,20.92524944392319,21.33676860967314,0.7457171709324957,-0.24789902347219017,90.46384025852556,193.57018048121924
127,21.274367269365452,23.727573591663432,0.7824197895635236,-0.35568120759053373,89.3663578646081,194.5344509759355
128,20.72498110105961,23.727573591663432,2.04558072466031,-0.3635852344258789,89.29906993677636,193.7647795049896
129,20.669308458179977,23.270236507729702,1.4487067740911714,-0.34811352232265,89.11129303781196,193.57140536293528
130,21.037745698558236,23.865687696251968,1.723355682900199,-0.3408611572742615,89.33814109952421,194.4800363045516
131,20.970951516132295,23.865687696251968,0.9062368549363328,-0.3804961755619663,88.80135225941713,195.72484466967444
132,20.4592282237415,21.34970776741263,1.6296718804551187,-0.24789902347219017,90.46384025852556,196.7218201305495
133,20.995029973095733,21.34465331965207,0.737973009359783,-0.24239015628391927,90.67575491944723,195.27312156290634
134,20.533235577576452,21.33344207716778,1.6090398086418245,-0.35568120759053373,89.02306303904531,193.3867888414091
135,20.332631190626543,21.33367673255897,1.6680404838860672,-0.3408611572742615,89.33814109952421,193.91548536395695
136,20.932188062519064,21.36802606371552,0.7776058611826671,-0.2660379764091797,90.33673704229211,197.2719882481934
137,21.138092800023802,21.33027934078194,0.14967460040766367,-0.2726889258194092,90.78875040999489,195.83570143061235
138,20.1940805534033,21.336167640492697,2.471456171791018,-0.25366411704131087,91.4313957302278,194.3850163480029
139,20.735778290584825,21.333624221256766,1.2582616284835566,-0.24789902347219017,90.46384025852556,196.7218201305495
140,20.650446719315525,21.333624221256766,1.5046762668939475,-0.25366411704131087,90.24206910174709,198.54861130656224
141,19.494685885652604,21.330723420117977,2.5727668821040797,-0.3408611572742615,89.48043541241843,192.3641056773512
142,20.07292676033875,21.330723420117977,2.126159625506495,-0.31164448665075334,90.14135039310422,198.1648251524889
143,20.47422606983632,21.32969534036617,1.5528690714237015,-0.23207568154843333,91.72467309240487,199.47650288891222
144,21.09112169014402,30.305881166822832,3.0595326189457377,-0.34811352232265,89.11129303781196,194.9126986748697
145,20.480796137149827,21.331235310750408,1.2564305705314636,-0.3804961755619663,89.16859788676337,195.48014162594538
146,21.502546195825715,29.366908918145295,2.639221660634825,-0.3408611572742615,89.48043541241843,192.3641056773512
147,20.950554911668778,25.033660110025796,1.7473995172892676,-0.3635852344258789,89.14728933635587,196.49330476474114
148,20.277353749205375,21.34504893587438,1.711374321479347,-0.35568120759053373,89.02306303904531,193.3867888414091
149,20.79707627997628,21.336269232541277,0.9698544586841468,-0.27968094955836836,90.41163249866392,193.82674097005753
150,20.94878451892372,24.074988077671847,1.2857861891065,-0.24239015628391927,91.81222258666213,193.90274620644058
151,20.152113814349676,21.33616365317257,1.8509076473629198,-0.35568120759053373,89.02306303904531,193.3867888414091
152,20.683157052654238,21.336118739516653,0.9622531312244532,-0.3408611572742615,89.33814109952421,193.91548536395695
153,20.886875224458013,21.336118739516653,1.494788025789785,-0.3635852344258789,89.14728933635587,196.49330476474114
154,20.85895613888559,21.336118739516653,0.8427208941764229,-0.25366411704131087,90.24206910174709,195.66492221753728
155,20.987499605077,21.336072679558963,0.5661890884830714,-0.33390480712580717,89.55573005667678,192.5620579156326
156,20.90986489393965,23.266043300151996,1.4467924746634442,-0.35568120759053373,89.64313790975041,195.71067286709635
157,20.744790663967066,25.12139768694287,2.319678851688556,-0.35568120759053373,89.38321782904379,193.94519224081895
158,21.922929109789294,25.527664372294964,2.1674682122912525,-0.3635852344258789,89.29906993677636,193.7647795049896
159,21.97651978038818,25.527664372294964,1.9984963407676042,-0.25366411704131087,90.24206910174709,195.66492221753728
160,21.714170972084545,25.527664372294964,2.685862448438889,-0.33390480712580717,89.55573005667678,192.5620579156326
161,21.679762147640716,25.129488750146024,2.2494508365257815,-0.37184853520828526,89.70412707289479,196.9556413831542
