gen,mean_fitness,max_fitness,std_fitness,mean_player_life,mean_enemy_life,mean_time
0,0.35727626663015527,15.977296157475699,3.9681381211510267,-0.319906202907603,87.59627154907972,208.47528271194938
1,5.265890962847813,21.437694101250948,7.875877296875266,-0.39430918498596673,91.30439186001769,228.4982722663639
2,7.241872987446571,19.442477377033484,7.551859916566324,-0.25469267680000723,92.32809470350021,221.99150689094162
3,6.54685518690819,20.852885682970026,6.748908931992235,-0.27784655650909884,92.16240438924687,227.4866734397341
4,7.947787574822877,20.852885682970026,7.767142826689835,-0.291077344914294,91.76180939242683,220.57532777113474
5,7.882254918831083,20.852885682970026,8.532482572604833,-0.2716721885866744,92.31102209959835,225.18195308235227
6,10.4297050014013,48.544644568673874,10.707541760558218,-0.26011166992341167,92.16486267591512,222.80152424184837
7,11.886133975223517,21.437694101250948,8.235959163959832,-0.2716721885866744,91.81663435040024,226.04247683280778
8,13.167235383562051,25.615066843467172,8.154318726608018,-0.27784655650909884,91.63064876745479,224.31327050407174
9,16.543644557951648,35.681786035778586,9.11077625853921,-0.2657662714434858,91.9945336036524,223.42763525742805
10,18.41849966789636,33.27501926041205,8.880693841880852,-0.26011166992341167,92.16486267591512,225.83213493486787
11,19.505773503493657,33.27501926041205,7.058816291373992,-0.28430810433489184,91.43601269227932,227.76721740820565
12,17.921156564113154,23.705771365940052,5.742525675917725,-0.28430810433489184,91.95339522050992,223.81875621049002
13,20.678020809869462,23.705771365940052,3.8991483174391504,-0.2716721885866744,91.81663435040024,226.38406386898617
14,22.32519422934605,26.117314097820156,1.7322686956786812,-0.2657662714434858,91.9945336036524,222.78118172117414
15,22.177539904034184,26.117314097820156,4.314615881077686,-0.36145008623713615,90.66142803683356,225.0114809941518
16,22.769444341343196,26.28759422170035,2.754975417104949,-0.28430810433489184,91.98013472388052,227.57386863152178
17,23.19564507843524,25.352885682970026,1.1227388310225157,-0.25469267680000723,92.32809470350021,224.8312041924114
18,23.41105079308251,25.352885682970026,1.5179660166374287,-0.2716721885866744,92.33657318059694,228.97918409172445
19,23.52436531893045,26.681786035778586,2.0144415705950482,-0.25469267680000723,92.32809470350021,224.2983602530453
20,23.609054629159232,25.575188443400698,1.490995988446966,-0.2716721885866744,92.33657318059694,228.97918409172445
21,23.798267018477503,27.0,1.1410331673095817,-0.28430810433489184,91.4360126922793,224.26324260564286
