gen,mean,max,std
58,42.680150027088885,66.76382227926922,9.760672673155266
59,40.00015205789353,72.30188706664248,9.826455926389244
60,39.61513409361282,54.82445982676415,8.868455503072134
61,43.06459761308084,66.0717616887991,10.546702925239586
62,44.454482880465164,66.0717616887991,10.936423462230094
63,48.52866854869554,66.0717616887991,10.372059429039544
64,45.30296222577308,66.23677132593971,9.289349814217912
65,46.13959916766002,69.77052537119056,10.595080724484548
66,48.26713810974745,78.0733990069698,13.783519652361493
67,44.18742791923904,66.04065170141581,10.908987414780013
68,46.991803460998845,65.94250008302407,10.600536963205462
69,43.10313546575051,65.87512867068475,10.493929420934544
70,45.62857365247399,66.21145967365982,11.756984253643322
71,46.01383417512729,64.3746021174908,11.104671966943654
72,44.519122739568346,66.01788411684694,11.404681548145971
73,42.91835908895,69.97104163478615,12.425596701523922
74,48.262589425397884,69.97104163478615,11.319852027386032
75,50.56811991949615,78.27776589898505,12.989866443079475
76,49.54891173723744,78.27776589898505,12.77864659321195
77,46.273743768897475,66.06290240981487,11.341964549509319
78,45.08615681907797,69.85176652341855,11.260907475575156
79,45.51767822064805,65.90837542449948,11.72523676332287
80,48.580202150195056,65.9611683929403,11.388923681330455
81,50.97347870318237,69.7937237399362,12.082693700226274
82,50.00593565762365,69.7937237399362,12.255115434908873
83,53.560108143622855,66.73129309449763,10.936384610097843
84,53.26567783334947,72.29892382140687,11.292076579837284
85,51.79338558874026,65.94114995046931,11.989862149569754
86,52.83829346813964,69.8204644472178,11.121692179503901
87,49.86257770309115,67.04460438436858,10.743994611275225
88,49.267383637095854,69.77571367750521,11.637356520119834
89,48.345764630455285,66.35520621087261,10.648776746603685
90,52.10674683640663,66.35520621087261,10.903930212333155
91,47.997522578258796,69.77902664590505,11.399962178951744
92,51.378729241265845,79.10214844921894,13.26406036710183
93,51.0233128813707,78.59183262141757,13.790017652007533
94,44.67438878893627,61.09741114380521,9.346943273619305
95,46.3450919357526,74.76971473692143,11.554095622697586
96,45.800891696638644,70.21964823743201,12.132571503560955
97,48.13246776094658,72.61965481370731,11.365259647685024
98,54.32299146943728,72.61965481370731,11.338333531381453
99,53.07732183788685,72.24835325638469,13.49718444723384
100,52.50969094568034,69.7486890606543,12.366418307471713
101,50.15738749800656,72.30530966410103,12.133961305426993
102,48.424928011505116,65.94579968460756,9.57488465532412
103,50.49198223964897,72.29118879245276,13.17707713124473
104,51.66619443899351,72.33140248889892,14.352035976424599
105,51.425343076713695,72.82451254835365,14.301913891819918
106,51.941965496161274,72.29573712380454,14.285069369734122
107,54.41313601815292,73.09234755158288,11.970238728791937
108,47.460478253717795,73.58110364390471,13.121361671335823
109,51.0011772615816,72.88172217744692,12.620518656416476
110,50.702873816480015,72.76498282072588,12.21921920849579
111,48.36912673892233,72.76498282072588,11.314762366376709
112,47.98315824451536,74.62156156039501,11.586458983073419
113,48.05784710845383,72.26714579565459,12.81829713736166
114,47.12244940760436,72.9631974308069,13.133325295779006
115,49.07987108319325,72.3586623757972,13.364249417730436
116,47.375729764466534,70.10482406043488,12.32138245539423
117,47.38022302111381,78.54479183320177,16.70314486245964
118,48.02618911190013,72.70579177857016,15.638580198476953
119,51.92651692867331,72.77488687920815,13.873249314688575
120,46.57716057923904,72.72945922807347,13.916770013078205
121,51.01712831425475,72.80509465511383,12.402336311699866
122,51.81287412062804,73.53091015645708,10.222991781022916
123,49.446166405230514,70.16760067161053,13.792296776792352
124,44.74498233280763,69.96113189231521,13.990098704663243
125,38.91980254548013,69.96113189231521,14.452887485739796
126,47.2862028833799,70.25019784781219,12.486115748539726
127,50.51889446811475,72.36967476673374,12.648793770504719
128,50.83104358361302,72.78293586226371,11.476953476164155
129,50.34517814172202,78.45318149586181,13.41853121170627
130,52.2620170516659,74.61718509477036,13.40547946106922
131,54.06836328177366,74.93387922790008,14.787517858630991
132,49.17390414351622,69.9242984468109,13.339198334355729
133,50.432995314297706,78.50869523477782,16.081623891324387
134,51.21480059783587,73.40129632631823,13.706638499688705
135,53.91070659801287,78.2166818026581,13.294531723075718
136,54.97390589802966,79.24385949642271,14.040333885992553
137,55.137978700737946,73.24020507830701,12.120043305111526
138,51.940745691842196,73.10059570313013,13.522366059783533
139,50.73350250426883,74.93204624422926,13.328381758751954
140,57.56967991852065,79.40544385491859,14.488302856213854
141,56.61716581890394,85.44905144161564,13.083695879912725
142,55.0606535568206,79.57691989498397,15.11459971574147
143,53.89507073942513,83.34020648695962,13.472260189624032
144,54.14427116950915,78.5305726517368,13.489684615756882
145,54.12729962392475,72.92069312663531,11.5827175528638
146,52.25658329820553,79.09349215823188,11.242480318369353
147,57.66444017764668,79.21442916197378,14.065185265531253
148,57.64418311445696,79.09349215823188,13.025061758596241
149,58.092617597386486,79.09349215823188,13.290508130159052
150,53.61461023241337,79.43983685576372,12.29743672567015
151,57.25863737815956,84.39679008409492,11.715193756516316
152,56.25394502859801,84.39679008409492,15.65743428870125
153,51.23374051450488,78.83445239029652,14.63048532412488
154,50.29853769838116,78.39315563982282,14.369585647616836
155,58.002697642881714,78.66665872399341,12.840863742730262
156,59.21740046295518,78.66665872399341,12.574628359969347
157,60.51466282372807,78.66665872399341,13.272836338084499
158,58.97645383155359,83.64881670177122,13.488671892304534
159,62.39850014866182,79.2728277646836,12.30192931262697
160,59.727838940111795,79.28644287953765,13.937348966428731
161,63.32108085444474,84.55205298664,14.795792500393468
162,60.176648423623384,84.55205298664,14.357810820853503
163,62.114618363842716,79.69061295351544,13.271728897921399
164,55.120036059034874,83.95127162615663,14.04686193116827
165,52.691427551243024,73.36311755620773,13.022503571719868
166,57.32929060249086,79.51230567726431,13.398556870236026
167,58.26065460814387,79.15951357180975,11.979769678582727
168,60.71739641943966,79.15951357180975,12.069604865573389
169,60.23258442773648,79.15951357180975,11.297022420903287
170,57.588535012729736,84.85273030197848,15.520986420414387
171,50.21590624982755,84.85273030197848,15.413309273837946
172,53.202904556441034,78.53948221375595,12.590569075730563
173,57.88898394149226,85.05201518514237,13.94370386694614
174,57.13850722536183,85.05201518514237,16.174334925511825
175,55.47695441058739,84.0033088712091,14.040454255204162
176,55.93025734796147,84.45803822043591,12.310759497839486
177,49.56744969804657,78.31365034130742,13.900531789649369
178,54.074118277680746,78.8487981037562,14.966190561825712
179,59.95154643537173,79.62021155883669,12.96278470329097
180,58.568660658316546,75.12101673055174,10.019130318263642
181,56.94244028027232,72.9234605431675,10.735534514755305
182,59.23864384720156,79.71234448052492,12.938582498118157
183,61.012050409830636,84.41624564499112,13.142407420701053
184,56.91194157954727,78.4038902504018,12.085099431154175
185,59.27908080029346,78.82439105904777,11.426722979342852
186,58.28983093217657,75.07382493873331,11.551007991938846
187,57.7505656347259,75.07382493873331,13.209411402206777
188,56.72030273003149,79.06361036960772,12.378956754145342
189,55.22349713952865,75.07382493873331,11.629757234209416
190,57.09037021588561,75.07382493873331,10.58591647104129
191,57.191759209018244,78.93175284251582,12.677972718115326
192,50.31745070447383,73.34310240171123,13.509742522945325
193,53.08995408430781,84.24749195376322,14.509234974557696
194,49.673190295414,74.603956093269,14.161451240372374
195,56.93136224367352,84.35505319697515,13.418992593833748
196,58.703942982642786,79.18160942881231,13.450687114956377
197,58.795424843201474,79.20083562168738,14.7494890929696
198,55.95710114709379,78.89214766161732,13.933981360032938
199,57.18312249684283,78.89214766161732,14.000168827630263
200,59.6654428838034,84.23592534315267,12.138956831002181
201,59.615240566849124,84.62246797896438,13.99469214575665
202,55.38156168393478,74.37146341973131,10.751211397140246
203,57.98187984674396,85.537478366589,13.411667293011678
204,63.00051217812078,85.60638419033245,11.002235691549018
205,60.43489720414784,79.00992120445139,14.000541509238966
206,58.9492693726751,85.51324780225991,13.548663930780462
207,59.13108856709111,78.98641417724178,12.384705727596875
208,60.978449100596926,84.64093333475111,13.393279552763197
209,58.35267533294451,78.98641417724178,13.313501425026084
210,63.77429736705472,84.29337865108674,12.142272740430299
211,63.36894682342362,83.40812392883124,10.48672845994111
212,62.32188956020377,85.0208649099539,12.633535891217404
213,63.005861356494044,84.527515758594,13.723982729836045
214,58.98810090722219,83.16193424841022,10.685798749691704
215,61.38960865795011,77.99159026780235,11.951730544137604
216,60.21245179883305,85.3974741291121,12.940558421132158
217,58.53569888974266,84.43389835384257,12.999904921970797
218,56.726456273099195,85.33747967884709,13.039832006707211
219,57.213191944763224,79.53937828260335,14.930735151041345
220,62.9864878007238,78.9036729425015,11.618358573385088
221,62.62809806547668,78.72457367583137,8.633634499268805
222,63.46486590565623,79.36533435951297,11.910871309958067
223,63.73026942941539,79.0102708379589,11.217150084463729
224,62.664581546652535,85.61817346486434,11.600716741859818
225,64.42614433996357,79.23959042606923,9.643364370012984
226,64.14351518032275,85.65277236011501,11.34949113814246
227,62.52408968872028,84.09163399029612,11.46616585975576
228,64.1926809352204,78.60272135287435,9.60383394374202
229,64.94606863713659,79.05822730805535,9.941409770994628
230,68.31785434994268,84.89451639128332,12.481978437758059
231,69.82574740884621,79.4032578405953,8.875044079226932
232,70.06950411770131,84.19914793428174,7.649994758108373
233,67.89573956032439,79.71678859320278,11.71605420557439
234,69.83737750184585,84.37568196053552,9.726912828391029
235,71.72963331749499,85.4603925837191,8.554823790793881
236,69.9197872974448,85.55348852139548,10.387177835164001
237,70.68759516975821,85.83550446021678,9.240931742271346
238,72.77489399093064,85.59214432427791,8.607739804524183
239,73.20185897966662,85.5607194046591,7.110118301613531
240,73.00080525466655,84.71329509432644,7.379961214752327
241,73.9026480471243,86.05616695653572,6.428461941831112
242,72.47978753181386,85.25941750905623,7.654556393985317
243,72.56688392451515,85.25941750905623,6.441077052602069
244,72.09289495899519,84.96828752474272,5.694639108489432
245,71.28271461928435,84.4408215770017,6.832591709152157
246,68.22943100405656,84.56046496866952,8.15560518361816
247,70.99561369508336,84.37891110587479,6.604730010295075
248,72.57275696054273,84.37891110587479,6.554312836708927
249,73.78362738491663,84.60996104978975,5.860350382917181
250,71.88165918984961,79.50612128111692,7.51207886381904
251,69.61219330267227,84.43834286348336,7.953596064493462
252,73.10394837450416,85.76351761788419,7.072175602620115
253,71.6900394125601,79.6693334501967,7.692967065827523
254,72.19958079864206,85.74414015347483,7.144894490034229
255,72.90552806644493,79.73666129084752,6.121775438593494
256,71.21110426193714,79.68418134200896,6.274666514904165
257,73.4370728269262,83.32251313890436,6.937656697029948
258,70.07439804451877,85.80571685372983,9.327596241454492
259,72.57912002502712,85.80571685372983,8.046849027974815
260,69.43134087958886,85.34634648145655,9.965416471591587
261,64.39870765609788,79.00522615178441,9.799213926171305
262,68.55860576506299,85.53471565000122,7.888593434130023
263,68.84148631661908,79.62948578951803,8.733699416103986
264,68.87003361894268,79.41817450423048,9.364384791134109
265,67.15147624412829,85.28537106069464,10.018608664576261
266,65.9395906450635,84.40278999309605,10.824182075192782
267,65.3640103671643,85.80678059552879,10.587231441352618
268,64.54229963983285,83.7253036647541,11.422909835203576
269,63.29278722150261,78.98095066174723,10.909910030652924
270,66.19026410584574,79.17717905536502,7.9548718827564135
271,64.79196064328066,79.61513865187571,9.768861585732294
272,69.02909693063266,85.57179049966074,8.524845483686308
273,67.7523779407425,83.83679757198212,11.084221012077002
274,67.43456980724963,84.52677759409949,12.362390082683186
275,68.43698443572733,84.87569732661312,11.686518348993983
276,67.71338658461532,84.87569732661312,12.33284398772552
277,68.6721354817712,85.12955876986612,12.4145181037673
278,68.0448048085802,84.87569732661312,12.491992671296872
279,67.49770100990155,85.02215400050551,11.866527637247943
280,67.56390245958782,84.7977584566164,8.90313331888006
281,68.926881001391,84.7977584566164,8.1022007970221
282,66.9524758970354,83.72676336584064,8.87313391226331
283,66.82001111215519,85.42391612391457,10.676956095691933
284,69.20776891241145,84.78545588235602,10.88802441129501
285,70.06455097541354,84.88571286363648,10.547525558152506
286,70.97287082628458,84.83436405556395,7.135941368795855
287,69.29159570344092,85.0885506912217,8.373415651636206
288,67.19991307612786,85.0885506912217,9.30415045881198
289,66.28482888541691,85.17324191567027,9.796873186816276
290,66.99359558094358,85.20286876530199,8.919461664923839
291,67.71608020665944,85.20286876530199,11.07823046513449
292,68.08876210603981,85.0012640595388,9.198326582172635
293,69.7565130916681,85.0012640595388,10.290180477424107
294,69.14720969486642,85.0012640595388,10.39744245000687
295,70.71046970804717,86.02451500587092,8.117131897221233
296,71.61216891715138,85.43910356551139,8.485706620162658
297,68.93103297958443,85.50765171909802,11.791939543590466
298,67.73608994602736,85.50765171909802,12.30214376016036
299,70.6325175286058,85.80935440931567,10.529890990472325
300,69.59274985473688,85.04083492369074,9.43982212996645
301,72.40837862877827,86.0287827123668,9.39770191832421
302,71.05408722710393,85.91978531926348,8.491106327430844
303,72.28979053978802,85.81236125025526,8.868329738955094
304,72.85296952073467,85.81236125025526,11.32184919462584
305,74.08997781963063,85.88318908367786,9.922563794999006
306,76.80231046424842,85.98562949332226,6.555217306663236
307,70.81160867957068,85.68951361292554,9.53166968322673
308,70.46968580202447,79.52260537993608,7.506937260853546
309,71.62368069814156,84.97628140474646,9.522640713338001
310,73.04063950761304,85.42593502488555,8.359750722408585
311,72.21153283067228,85.69450656274442,9.167319973189125
312,74.54211398214356,85.96098734562995,8.793816607700478
313,75.5640080489472,84.95943620911031,8.578875122258461
314,78.2530569453182,85.51122910628104,7.39759555591505
315,75.2320994835817,84.59819555486546,7.525024152525096
316,77.03910843783434,86.07356864463905,7.494557713612043
317,76.99486891803778,86.07356864463905,7.989781185789312
318,78.45623795059801,86.07356864463905,7.520494529669548
319,75.25047242794409,85.68219887037282,8.973982676523518
320,75.4568565591987,85.85598490063089,7.645592654352604
321,75.33590314464529,85.78896717540992,9.359313842529755
322,74.9264494614696,85.01670149353959,8.193946275787582
323,75.8355373009498,86.03662105101708,6.613044718908354
324,74.56859614064973,85.67465278062966,8.945504576019532
325,75.45076143280085,85.62057874487135,8.632113544430796
326,76.33461633450264,85.58996701876745,7.779884006100085
327,73.88832043767609,84.9670678432363,8.58644389450784
328,73.83752651889976,85.43840575668725,8.03889659331572
329,75.04464827600856,85.89242940947943,7.776564627080684
330,72.43883272082856,85.89242940947943,9.52280317097077
331,71.91409555027217,85.89242940947943,9.027661415349888
332,75.90311797049868,85.88814529150368,8.952991749276327
333,74.16892553832635,85.65117370856697,8.957483973418633
334,74.35579037141662,84.92991479364382,10.097390418182899
335,72.23929872286513,86.10223270098285,11.277024201466364
336,76.51999097369962,85.62424089816628,8.91022528063386
337,76.07813096307368,85.43381034201514,7.205640734939638
338,76.34957818098772,85.7425364346227,8.9130664449788
339,80.43888322407089,85.53111236816171,5.303220614477705
340,78.69053803577918,85.53111236816171,7.589760330540153
341,80.98622940953524,85.60483542088673,6.29804682424399
342,80.97884482110979,85.86290889398236,5.165343242670689
343,81.09322119653821,85.86290889398236,6.017916289049757
344,80.74278322015252,86.04680600756866,6.288935320611981
345,82.20976134997296,86.04680600756866,3.9474671866436872
346,80.44102747876788,86.04680600756866,6.065430143209866
347,80.14033517989917,85.65765560143869,6.748990001627069
348,80.17997704586286,85.67689950059473,6.113681672569659
349,78.57296390877222,85.49845202485271,6.389651050143465
350,79.63865200642945,86.08493213389599,6.108080613448572
351,79.82202900823786,86.08493213389599,5.844523050631271
352,80.81180950013977,86.00716647513366,4.68587348139935
353,80.3050457973226,85.86507607385002,4.480774312947078
354,78.64805742408139,85.8819565540574,6.644895844191174
355,78.76373169692297,85.93908017063178,7.311248670406445
356,79.2205803878228,85.93908017063178,7.492482097487073
357,79.39806193986469,85.8231283823518,6.876496431868778
358,78.94348807724707,85.8231283823518,7.843419100770581
359,80.65300024131405,85.83192797602561,5.250733413813352
360,80.76001084156697,85.70648855020694,4.299519636394474
361,78.35060657575659,85.70648855020694,8.032438199819266
362,80.90490069486323,85.83572991325376,6.212570165510536
363,79.2489969294744,85.97051900556355,5.683217496485121
364,79.3532713601996,85.86233713660542,6.735671356693542
365,81.57783936634115,85.9604346593503,5.216802737166813
366,80.0127908395224,85.90135325209134,6.628565700208932
367,78.30071454339834,85.81826517662888,6.050601146687127
368,78.77497417206159,85.80857814318794,6.492495407026297
369,77.2356001719586,85.4719132349193,6.031388891086784
370,77.35607893507283,86.00252248211376,6.443176609979604
371,77.03749064737744,86.00252248211376,7.213889695908394
372,77.77274354948142,86.00252248211376,8.172635539521472
373,77.58484603715183,86.00252248211376,8.251522187859834
374,76.57442978751095,85.98358424013145,8.251902889847148
375,77.23282350151183,86.06323962547758,7.503815527604665
376,75.90712486914774,85.84509351011567,7.319795361666596
377,78.60956026379148,85.83609423558552,6.087652876623851
378,76.32089248174906,85.83609423558552,9.335732855677088
379,79.33874456904326,85.72728965372673,5.577419758525056
380,78.1753112350953,85.76982373655736,7.715357349868851
381,73.81814204416762,85.76982373655736,9.876247092243744
382,75.74678619888812,85.8852212737241,9.020847250335182
383,75.83947340073614,85.76982373655736,9.721833200432547
384,76.05779084501827,85.45576651765327,8.065833334580022
385,75.72105208558159,86.02091064214191,7.100383170879926
386,73.89673017800524,85.14139059415795,8.046082472797842
387,73.03302738832765,85.97515655215777,8.62930036949092
388,72.01544183317228,85.75755759864967,9.578025153176686
389,75.07277481071132,85.94585302075438,8.126940680633924
390,77.88237765478986,85.94585302075438,8.000019881175533
391,77.34828779635308,85.99418717697507,7.6084934699413145
392,77.04881870470155,85.97852348587513,6.718868668394922
393,75.67897352953011,85.4023359320657,9.452762100033754
394,77.45035737919476,86.050909251447,9.881275094154898
395,73.05687501945813,86.050909251447,9.905490712452806
396,74.22450824198681,85.86977365332437,9.401356346106263
397,73.33323206099611,85.62127317294804,9.938607367847695
398,75.51666336254634,85.98528439678138,7.782437014968649
399,75.04341132617289,85.71620338079762,7.907697504673385
400,72.96246967901253,85.30874259281,10.094103636082757
