gen,mean,max,std
0,85.87553105000202,86.1559030474432,0.10329820615051986
1,49.627547373245626,86.10223270098285,20.8556261634819
2,45.61567142355431,86.10223270098285,15.176000621022956
3,41.61862039365139,86.10223270098285,9.70322581910802
4,40.53909657464774,50.564489911825916,6.419570883546078
5,40.763316692649916,53.14718055000466,5.827731115329604
6,41.37401404931098,51.892854332785745,5.913501789633067
7,43.891626085227074,55.01857360551065,6.787826253764595
8,42.52523944997596,55.01857360551065,6.33887468965644
9,43.43915770266078,53.8360906010444,6.552977117406727
10,43.953374700663545,53.717411933061726,5.087666456866918
11,44.90857307024563,52.99746097119612,4.95383152003578
12,43.703272614795885,53.47098206064575,6.514640913874669
13,44.88707302192422,51.740169562672705,5.254287521443546
14,45.264325084555395,54.571733797230436,6.576741381577935
15,45.05099880344232,53.499831773176766,4.456556967889165
16,44.51432162586184,54.63363573330773,5.892789686669854
17,43.47532362320371,54.68752966698207,7.7334058260413245
18,44.604651617438876,54.63363573330773,7.502926333177415
19,44.49944919980313,54.56959668440672,7.745565953013743
20,44.77271464393536,54.589055452554476,6.622186614416988
21,45.249984161187534,53.54799880022732,6.476427330492399
22,45.7420378644355,54.81093225048051,6.729765915565251
23,43.9602631308343,51.87128708585072,5.545178398378011
24,42.73776445561921,61.68238484712637,7.4618915256747345
25,43.482862235785035,61.68238484712637,5.465854487404653
26,43.00314503967138,53.45828951652182,6.27470643102948
27,44.29468704762925,53.45854696740439,5.6673242463733775
28,44.67231720541096,62.70792298826387,7.056881922268032
29,46.97042628740556,62.70792298826387,7.088115022674245
30,48.02291983493653,62.70792298826387,6.368718982408949
31,48.01929679043776,62.70792298826387,7.283040337806034
32,47.18828432676722,62.70792298826387,7.73813970224651
33,47.739145428744926,54.88610332091251,5.9264023630107685
34,47.17837901640807,54.687001583740866,5.1616561941830765
35,47.73270300088071,55.9120605541237,5.21139883281841
36,48.29373778284395,54.67213668238762,5.492355271900992
37,48.594964817142525,54.63677613309599,4.607498732764829
38,49.33494646343937,54.45951912752352,4.060590774496352
39,49.58017769058815,54.753785287847165,3.327210164639544
40,48.77496009533561,54.753785287847165,3.8983431063083227
41,48.48460299123801,54.69171408045901,5.245621108252141
42,48.68668762681188,54.74482076241182,4.928683557543361
43,50.01914860412693,54.81210227034862,4.897517236714061
44,50.11487972905936,54.76378858756716,4.70983548023613
45,48.71439070881382,54.77326150096967,4.649465401063542
46,49.735106876195395,54.68096619120847,4.5684663172714
47,50.41594720733926,54.73220443061575,4.5149246074054545
48,49.3538725534568,54.768785462755375,4.657501204646753
49,51.40056806320893,54.84597680400502,3.4151101553753866
50,52.022612618512596,54.84597680400502,2.9966786655836146
51,52.336921725708045,54.742362747878346,1.5335570867300987
52,52.64085398969013,54.79685870767906,1.8688750351190178
53,51.7034047492657,54.783645890124376,3.8067491690829476
54,51.6569399580277,54.74754514415264,3.808391814907051
55,52.578718038277046,54.76941447031353,3.4612822828717147
56,52.445103006286125,54.74754514415264,2.837471678539873
57,52.33290354389259,54.75320575543384,3.0069791029228643
58,53.05701677169399,54.78609707544226,2.0400975973920463
59,52.973916042881946,54.78609707544226,2.4434105832915183
60,52.59196580306986,54.74276843374926,3.4086757855483882
61,53.05555149151018,54.762690123436506,1.8082415958593174
62,52.780094486201136,54.81496910353667,3.337325191316596
63,52.59663383658076,54.80784632985896,2.964374442926991
64,51.99749676044842,54.7942156602383,4.2636755628971565
65,52.91415858418229,54.82763629227357,2.3449104712182818
66,52.50159077653563,54.83197871148755,2.649694993403538
67,52.912053579574405,54.83197871148755,2.1202731952810376
68,52.211404330946415,54.769609023375246,3.296407043347447
69,53.34700044721434,54.787122137552416,2.098178457399312
70,53.13918314877533,54.78319376049568,2.0870726100735655
71,53.14530236046886,54.77758617111441,2.2154133718678675
72,53.13995722907366,54.82442169833171,2.573741163301655
73,52.58380907272659,54.747628502397205,2.706585394061444
74,52.251678641828356,54.77275033235123,3.37578412122012
75,51.884200219888015,54.81786662821879,4.467164693850865
76,52.736957800612714,54.81563512086682,4.314163010501695
77,53.314519871783105,54.786423590524386,1.5753512143628638
78,52.67506208835388,54.82868032239354,3.1001408228696707
79,52.85345710999749,54.82898595865095,2.3523744998024174
80,52.31465168975062,54.82868032239354,2.798034806018918
81,52.03541630654977,54.75044681249844,3.252471755555783
82,52.60525110209457,54.75044681249844,2.262805401410991
83,52.47505898217325,54.72489897925318,2.2245066920851646
84,51.89505047007938,54.760308052844294,4.095214073457616
85,52.29638955439928,54.80095883064256,3.7963647791606614
86,52.395576943532795,54.76857705619199,2.9285989482756785
87,52.43193464458159,54.82139903555493,3.353528984134474
88,53.220151341625645,54.82139903555493,4.223157195244047
89,53.020598452137,54.82139903555493,3.5340508009582288
90,52.07386825286994,54.81742150755551,3.3934832233466006
91,52.5413687334476,54.97088868679673,3.3067515701041206
92,53.32254253031572,54.84100655129841,2.081440273364247
93,52.48676581450467,54.84100655129841,4.137164524007515
94,52.263459208933966,54.97817718593693,3.731613620948311
95,52.110509511227264,55.996011870929934,4.30384710874336
96,53.24677576898973,56.12694407723771,2.6851268560765633
97,52.546163117244234,56.12694407723771,3.582252064783043
98,53.360324812034776,56.12694407723771,2.7093580912626987
99,52.98670083888757,56.12694407723771,3.202765642039149
100,53.35263444007724,56.12694407723771,1.9192144445916965
101,52.96599772596145,54.91461539549651,3.0365199553817153
102,53.2489926069962,55.12471040420135,2.64005576949456
103,52.02216972031547,54.91461539549651,4.503796383292695
104,52.017890144085115,56.326498564850056,4.331893093528592
105,53.137384600483735,56.16546554591206,2.6611063349518322
106,51.90764974455787,56.14864463212112,3.74960090925358
107,53.045432702762575,56.128225684308475,3.281539771871384
108,51.537467264216595,55.89720714683495,5.2780347691805005
109,52.36349654268443,54.99178727758473,3.900825471283476
110,52.36809604682581,56.060815204493615,3.346838779030313
111,52.44381910316927,54.865867643555,3.1618158827144045
112,52.120949187676395,54.79819702030983,3.322122169708686
113,52.2763336494108,55.02986678117198,3.4118632699267404
114,51.78806399924974,54.77774754281057,3.0512286760937397
115,52.42471788979069,54.86738265045347,2.6905459288485054
116,52.64265453692308,54.88268061066416,2.372307344520464
117,53.02305830148929,54.88268061066416,2.496560105900795
118,52.66887423939236,54.88873375971413,2.9228067358864513
119,52.03214441124243,54.83574416221741,3.986215692493823
120,52.22864181393507,54.81015963079403,4.180650511076376
121,51.910812724842174,54.752221293419666,3.4704330522056948
122,51.4994533829725,55.964766059394336,3.905005019133337
123,52.14745681435083,54.75788140804737,3.9541722794233176
124,51.21916104130349,54.80804602293459,4.958370423003454
125,52.11311159449812,54.79059177223793,3.3317193213894005
126,52.757022429310666,56.02157139267605,2.125336571866086
127,51.99033392181022,54.78861238085656,3.5024358312701724
128,53.05916780799064,54.792757704023124,1.892172155029929
129,52.609577330691344,54.805591511911985,3.2891254135875214
130,52.5584464896367,54.808299998612675,3.3543915519680017
131,53.672018463967355,54.813108882534706,1.2966315820964704
132,53.24136344708658,54.805752995118624,1.7179186853610702
133,52.44551986325135,54.79697427862703,2.7731615895162838
134,52.938981720663826,54.83458095864675,1.889818942664964
135,53.18293115968253,54.835043810572984,2.8001632328318147
136,53.07598901987617,54.81316943490073,2.662293252898367
137,52.57428284668701,54.82024937720314,3.5735763014582784
138,53.09119843064004,54.83037076993304,2.980825251314406
139,52.54470669840929,54.83214978156827,3.99093336323458
140,52.5244868768542,54.83214978156827,4.06417100605154
141,52.966803793129046,54.83563291897293,3.272775207877601
142,52.927568589361336,54.83794990787925,2.583208777627394
143,52.82664765649563,54.83387885344855,3.4468989333063678
144,52.465211641385686,54.817952054041044,3.548409396744472
145,53.393132915481665,54.81882004757187,1.6363145582280554
146,53.317182900047754,54.81882004757187,2.4014872847213766
147,53.2116424009996,54.838015811364286,2.096195420325022
148,52.89556190630446,54.81494129390563,3.2755856299806414
149,53.351432905428695,54.81494129390563,2.4157014554022065
150,53.71027212081621,54.82079077426209,1.4655033769673436
151,53.37513306586192,54.834139309436246,2.0872693365324095
152,52.60845886901419,54.834139309436246,4.204420683080489
153,52.70102929855717,54.83880308995268,4.125150814351929
154,52.00874921409838,54.8776668389916,4.220974068841616
155,52.91356993035517,54.839445835502794,3.2569719092743514
156,53.23357541807313,55.95052539330482,2.3330059718699854
157,53.46989214082203,56.07731354990417,2.434224574706838
158,53.296759090302146,54.82552229918464,1.5516655664784107
159,53.374525307349614,54.82552229918464,1.7879480089110984
160,53.38947736052451,54.832600557396276,1.562121532352374
161,53.472502454735874,54.83555481358718,2.3631048339784395
162,53.68686672537223,54.83555481358718,1.9464728877566468
163,53.63900782863716,54.81970482652987,1.541226670005185
164,53.69146190046695,54.81970482652987,1.464717461890738
165,53.93282245418127,54.823498147826115,1.3276956523500312
166,54.3699791821357,54.831081167972826,0.758645437489075
167,54.47440277088826,54.8350913225002,0.6602002070997239
168,54.13383444410987,54.84884011709674,1.5802559829447889
169,54.45861819404305,54.83604846012714,0.7044082094076975
170,54.495584513428376,54.85276379863764,0.7460870424597996
171,54.5282801743984,54.85276379863764,0.6825542533441487
172,54.33454786879677,54.85276379863764,1.3898351925001786
173,54.622554692115656,54.85276379863764,0.5276886252718066
174,54.07548845546795,54.85276379863764,1.9331613350582288
175,54.44854294143619,54.94675887807814,0.8335837573495992
176,54.22070704077055,54.84979460019507,1.2551601288855614
177,54.53090931158869,54.84979460019507,0.9398286978377222
178,54.334581737826305,54.84979460019507,1.6387834433674042
179,54.33730320142094,54.84884011709674,1.763547123363238
180,54.46430019817539,54.842346100766264,0.730107456917695
181,54.25711825554719,55.037430303338525,1.3486456411003032
182,53.88067237655562,54.85222298544794,2.091649346842874
183,54.08561059142521,54.841866989901916,1.4660858058433932
184,53.838207358522396,54.83550434353275,2.0304067223376276
185,54.13674845213985,54.84410251227532,1.8207245276870225
186,54.50100957797964,55.09910992336469,0.6202357174826012
187,53.89245201167935,54.922670805559584,2.4756841536675664
188,53.43307894029305,54.84581595930104,3.328632265101338
189,54.11825810424759,54.850273770232505,2.029845363491755
190,54.55538404156186,54.867362126450345,0.8993655467708439
191,54.27485657861317,54.867362126450345,1.778336333175464
192,54.54348223641382,54.835998211266244,0.7610677357150013
193,54.57530096131787,54.85132421145438,0.547139636305706
194,54.44671635932896,54.83702605465504,0.9078065121467978
195,53.886542065297775,54.853721199816206,2.6557699582743926
196,54.10484964585404,54.84388430211712,1.7416204704023988
197,53.953327767803536,54.850273770232505,2.251656144514704
198,54.15709367567586,54.84531445701215,1.1732279402114003
199,54.11559189504801,54.83310206845336,1.4414125210069841
200,53.757202044248324,54.83310206845336,3.151484391976266
201,53.85157197498043,54.834056317569505,3.0225947577762033
202,53.08471287976826,54.83292701324157,3.900972880884522
203,53.97893378941474,54.849010611621175,1.2900828647706306
204,53.37005159477884,54.82734318440018,2.2977007624145136
205,52.8026707189766,54.87012622799336,4.1754642489033795
206,53.72614056417825,54.835548387490604,2.429821633015718
