gen,mean_fitness,max_fitness,std_fitness,mean_player_life,mean_enemy_life,mean_time
0,0.024269864258541104,14.705771365940052,4.402120752548354,-0.44289073857917466,87.87568517168819,205.1867539805112
1,7.8168195747849385,20.852885682970026,7.827695051431022,-0.0017854897745592825,89.39912467466175,220.6806105293861
2,11.317302597231286,25.908116907963215,8.562834769445328,-0.1454469367669767,89.29896818762607,216.0798770476103
3,10.436131746222605,25.908116907963215,8.220212594318305,-0.2958082855074269,88.48332852469215,216.45209999978226
4,11.914398220350467,22.058657048910078,7.409179311992801,-0.0016637518353847859,89.52690390394619,215.9116923424525
5,10.964119129964285,23.705771365940052,7.272710049823392,-0.11279558361520642,89.17606657490778,214.5490190812853
6,16.65929452652296,30.78759422170035,7.407451322918501,-0.0015251058491027203,88.8228401032715,218.54594909512085
7,20.656749601269148,27.0,3.7948355560765235,-0.0015251058491027203,88.8228401032715,217.14985772374743
8,20.668617708324323,23.00237519264192,3.3709570320609124,-0.001742978113260252,89.65152646812219,220.52411594296467
9,21.00309194743388,27.0,2.187121078645056,-0.13159484755107415,90.62829875016931,216.6180864297574
10,20.775911869092052,23.00237519264192,3.1256648158398255,-0.12561326357147987,90.52252954882408,215.6464081567857
11,20.199309339138402,25.165150196941028,5.185601051455951,-0.12282185771433587,90.02580384731861,217.64713914762163
12,20.50560614876877,25.352885682970026,2.9853258014606725,-0.1175953956839386,88.71547366320172,216.1190393746099
13,20.124603236049868,23.705771365940052,3.7263363662780056,-0.11514549160718988,87.86118880651526,217.12478373279325
14,20.225254653445305,23.705771365940052,4.208114463580883,-0.0017024437385332694,89.89218864328213,218.82702561134082
15,21.28491580182207,25.165150196941028,1.6352492343867182,-0.11514549160718988,89.49599170954126,215.46037884412172
16,21.2119032241995,26.28759422170035,3.4464788748827124,-0.0017024437385332694,89.89218864328213,218.82702561134082
17,21.48934052324731,26.28759422170035,1.7989792764433385,-0.1175953956839386,89.2725021714464,216.90529686882346
18,20.753083622612643,26.28759422170035,3.234649202147766,-0.12282185771433587,88.21393915934401,216.20291507559685
19,20.88797418806688,21.437694101250948,0.13888430428094445,-0.11514549160718988,88.95056796188503,214.6662551611386
20,20.864581851335643,21.437694101250948,0.08187317855932903,-0.0017854897745592825,90.74921177396314,219.40101530799004
21,20.92523196492643,22.058657048910078,0.2863548335585431,-0.12282185771433587,89.77696763935421,217.27634135363178
22,20.852885682970026,20.852885682970026,0.0,-0.12282185771433587,88.79572449017732,218.92824036381268
23,21.09108348169524,26.80783065110035,1.1669261294618822,-0.12561326357147987,89.7991175711213,217.8454448726056
24,20.58965337319691,20.852885682970026,1.2895696855167398,-0.11514549160718988,88.95056796188503,215.9690945386457
25,21.516933673437062,26.28759422170035,1.6303479429691108,-0.0016637518353847859,89.52690390394619,217.4508387236275
26,21.491544447410824,26.28759422170035,2.3569077696811065,-0.12015181732924161,89.03929569691262,218.71070660043256
27,21.250591386662688,26.28759422170035,1.2983947805762897,-0.13159484755107415,90.07122143210141,220.41563053382282
28,20.55757264115235,24.9772961574757,3.017767639158561,-0.11279558361520642,89.71035922567305,214.10983200447362
29,20.464677516851296,20.852885682970026,2.7174571628311157,-0.0015914147990637082,88.84551244164963,218.4040762328726
30,20.852885682970026,20.852885682970026,0.0,-0.12015181732924161,88.47015787327132,217.61416091581458
31,20.738770255651225,20.852885682970026,0.5590491374214448,-0.12015181732924161,88.47015787327132,217.61416091581458
32,20.852885682970026,20.852885682970026,0.0,-0.1175953956839386,88.71547366320172,216.0986553033076
33,20.63452214008523,20.852885682970026,1.1899895061072172,-0.11514549160718988,87.86118880651526,217.12478373279325
34,20.96700111028883,23.705771365940052,0.5590491374214448,-0.0016637518353847859,89.52690390394619,217.4508387236275
35,20.918474023075056,21.946024684720527,0.25960612910937175,-0.1175953956839386,89.27250217144639,217.19663266602205
36,20.511579853744635,20.852885682970026,2.3891408045777554,-0.12015181732924161,88.47015787327132,214.68514294630094
37,21.311777793387254,26.28759422170035,1.4769496520907899,-0.13159484755107415,90.07122143210141,220.41563053382282
38,20.973462819564034,22.058657048910078,0.3617314097820156,-0.13480447797914913,90.39972067090515,216.66228693242752
39,21.364039956158038,23.705771365940052,0.9586135600866548,-0.12015181732924161,89.99920747328129,216.69719044466893
40,22.05873634665097,24.86278266510105,1.3331425241159087,-0.1285345022591887,89.56188774719388,219.48502618408028
41,21.58482341474012,28.162541759517264,1.6885687989717761,-0.12282185771433587,90.73314000329466,216.61284594139744
42,21.438076205055857,23.61826784269074,1.0462942427117206,-0.12561326357147987,89.7991175711213,217.8454448726056
43,22.096219594273087,26.216464861185436,2.8574499707818206,-0.12282185771433587,90.02580384731861,217.64713914762163
44,22.434412051583177,26.558657048910078,1.6128009735257405,-0.11514549160718988,88.95056796188503,214.6662551611386
45,22.46305208019732,26.558657048910078,3.0537667773609676,-0.0015575549097219272,89.08284196416774,218.3126669066346
46,23.03699534229272,26.681786035778586,2.0832700390592622,-0.1285345022591887,88.27459539669721,219.14667777132007
47,23.376623125289758,27.0,2.6884072765872076,-0.12561326357147987,90.52252954882408,216.5862221531488
48,24.179194514268357,27.0,2.9460799977080274,-0.11514549160718988,88.95056796188503,215.9690945386457
49,24.172472710220816,27.0,2.036259609671685,-0.001626779572376235,89.75963937274739,215.8716066881688
50,26.732501436740883,42.93882048802586,4.304812932942836,-0.1285345022591887,90.30212325926185,218.71627746278497
51,25.141445741581116,27.0,1.9101663005240166,-0.1175953956839386,89.2725021714464,216.90529686882346
52,24.18732181374636,26.681786035778586,3.783441703086817,-0.11053967194290229,87.87879630707761,217.31215338055475
53,26.251048445639285,28.442477377033484,1.1914102213764959,-0.0015575549097219272,88.58502819057514,220.05651755069493
54,25.37019190339452,33.93882048802586,2.8924715766311953,-0.12015181732924161,88.47015787327132,214.68514294630094
